15:23:55.982 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:23:56.558 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:23:57.008 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:23:57.027 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@7aeaece{HTTP/1.1}{0.0.0.0:38989}
15:23:57.027 [main] INFO  org.eclipse.jetty.server.Server - Started @5204ms
15:24:16.253 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3874ms
15:24:16.426 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:24:16.987 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:24:17.441 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:24:17.472 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@2180e5f{HTTP/1.1}{0.0.0.0:38433}
15:24:17.473 [main] INFO  org.eclipse.jetty.server.Server - Started @5095ms
15:24:36.719 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3932ms
15:24:36.910 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:24:37.482 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:24:37.940 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:24:37.972 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@2180e5f{HTTP/1.1}{0.0.0.0:36057}
15:24:37.973 [main] INFO  org.eclipse.jetty.server.Server - Started @5187ms
15:24:57.492 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3988ms
15:24:57.670 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:24:58.228 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:24:58.387 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:24:58.411 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@1753ffcc{HTTP/1.1}{0.0.0.0:43635}
15:24:58.411 [main] INFO  org.eclipse.jetty.server.Server - Started @4909ms
15:25:17.992 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3966ms
15:25:18.173 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:25:18.438 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
