nr;Band;spelling;randomisation;selection;Etymology;Word length;Verschil_Belgie_Nederland;Medium-Young;Medium-Old;Verschil_m_vr;n.obs;irt.prevalence;z.irt.prevalence;prevalence;z.prevalence;In_lijst1;In_lijst2;In-Lijst3;In_lijst4;Google_frequency;SUBTLEX_frequency;Log_Google_frequency;Log_SUBTLEX_frequency
1275;32;punctuur;0,240548587;2;;8;0,5;6,9;-0,2;-1,9;346;0,941046986;1,563623434;0,919075145;1,270919677;W;W;W;W;63;;1,799340549;
1247;32;voorlaten;0,252163546;2;;9;2,4;-2,2;-0,8;-2,2;348;0,939549461;1,55100253;0,91954023;1,273407258;W;W;W;W;9;;0,954242509;
1244;32;bekoeling;0,26863351;2;;9;-3,9;1,5;3,1;-0,2;348;0,941871448;1,570679544;0,91954023;1,273407258;W;W;W;W;159;;2,201397124;
1268;32;persistentie;0,300330942;2;;12;-1,5;6,1;1,2;6,5;374;0,936102535;1,522855224;0,917112299;1,260506704;W;W;W;W;512;;2,709269961;
1259;32;betuttelaar;0,495314366;2;;11;-0,6;5,7;-7;1,9;349;0,934908465;1,513380364;0,914040115;1,244477753;W;W;W;W;5;;0,698970004;
1276;32;uurdienst;0,531380795;2;;9;-6,8;-3,3;-6,6;1,1;326;0,934870614;1,513082237;0,911042945;1,229142441;W;W;W;W;10;;1;
1264;32;peilloos;0,611792909;2;;8;-2,3;-2,1;-6,1;1,6;329;0,935594772;1,518809495;0,911854103;1,233264217;W;W;W;W;1210;0,11;3,08278537;-0,958607315
1257;32;ongeleerd;0,61980494;2;;9;2,8;-1;5,2;0;331;0,940511866;1,559084981;0,924471299;1,300281426;W;W;W;W;194;;2,28780173;
1278;32;bijzaal;0,630366896;2;;7;-0,6;-0,3;-2,9;3,6;359;0,942857283;1,579220738;0,922005571;1,286727125;W;W;W;W;6;;0,77815125;
1270;32;hatelijkheid;0,647367766;2;;12;-1,8;-0,2;-6,6;0,1;318;0,935313072;1,516575656;0,911949686;1,233751284;W;W;W;W;463;0,05;2,665580991;-1,301029996
1241;32;hoogstnodig;0,685062284;2;;11;2,2;3;-1,9;0,5;337;0,943075068;1,581123228;0,922848665;1,291335006;W;W;W;W;132;0,02;2,120573931;-1,698970004
1246;32;afladen;0,699320655;2;;7;-0,3;1,8;-2,7;-1,2;329;0,942896477;1,579562705;0,920972644;1,281118702;W;W;W;W;154;0,14;2,187520721;-0,853871964
1273;32;hardmaken;0,720300831;2;;9;-1,8;6,8;0,2;-4,9;329;0,942836267;1,579037454;0,920972644;1,281118702;W;W;W;W;25;0,11;1,397940009;-0,958607315
1251;32;kangoeroe;0,783199235;2;;9;4,9;-0,5;-2,1;-3,4;331;0,935329131;1,516702794;0,912386707;1,235981994;W;W;W;W;3870;1,56;3,587710965;0,193124598
1242;32;boeddhist;0,838881232;2;;9;-0,5;-3,5;0,6;-3;345;0,942991675;1,580394064;0,924637681;1,301204674;W;W;W;W;1710;0,91;3,23299611;-0,040958608
1252;32;uitdenken;0,858473611;2;;9;-1,4;0,8;0,3;1,2;340;0,936927011;1,529478043;0,917647059;1,263330058;W;W;W;W;1200;0,07;3,079181246;-1,15490196
1272;32;drukplek;0,891265957;2;;8;-4,5;-6,7;-4,2;-4,3;335;0,94303133;1,580740689;0,925373134;1,305299028;W;W;W;W;1;;0;
1243;32;hydrofoob;0,949169718;2;;9;1.4;3.1;-2.6;2.4;330;0,937454341;1,53374939;0,912121212;1,234626083;W;W;W;W;124;;2,093421685;
1293;33;induiken;0,029902747;2;;8;-1,3;1,2;-1,6;-1;342;0,929780167;1,474155734;0,906432749;1,206103001;W;W;W;W;1200;0,32;3,079181246;-0,494850022
1301;33;opkrullen;0,054261302;2;;9;3,7;-5;5;-3;358;0,930374513;1,478586083;0,910614525;1,226973896;W;W;W;W;380;0,11;2,579783597;-0,958607315
1318;33;bebossen;0,080039546;2;;8;3,2;5,2;-1,5;2,7;341;0,932210073;1,492455196;0,903225806;1,190446444;W;W;W;W;255;;2,40654018;
1309;33;inneming;0,165713459;2;;8;-2,7;7;-4;-1,5;337;0,925845666;1,445531443;0,902077151;1,184909041;W;W;W;W;764;;2,883093359;
1297;33;glorievol;0,232699179;2;;9;-0,3;0,9;-4,5;2,9;379;0,933053481;1,4989252;0,907651715;1,2121323;W;W;W;W;91;;1,959041392;
1305;33;detineren;0,248758689;2;;9;-4,2;5,7;7;-1,3;332;0,933383605;1,501474841;0,912650602;1,237331992;W;W;W;W;93;;1,968482949;
1315;33;omkantelen;0,28015822;2;;10;6,5;-5,8;-3,8;-4,8;359;0,925855952;1,445604739;0,902506964;1,186976807;W;W;W;W;65;;1,812913357;
1286;33;hiervandaan;0,323124407;2;;11;0,7;1,4;-4,2;2,2;358;0,927900019;1,460327954;0,902234637;1,185666093;W;W;W;W;3080;5,17;3,488550717;0,713490543
1287;33;meedogend;0,331303156;2;;9;-2;-0,9;-1,1;-3,3;334;0,931818176;1,489469997;0,910179641;1,224778514;W;W;W;W;423;;2,626340367;
1292;33;onbeschrijflijk;0,398290333;2;;15;0,5;2,9;-5,4;-1,4;320;0,933745378;1,504280165;0,9125;1,236561286;W;W;W;W;2160;0,64;3,334453751;-0,193820026
1296;33;overlever;0,451942951;2;;9;0,1;3,1;-2,5;0;329;0,927781339;1,459464436;0,902735562;1,188078633;W;W;W;W;4460;0,94;3,649334859;-0,026872146
1281;33;ongelijnd;0,489975765;2;;9;-4,6;3,1;-0,5;-2,2;339;0,927445716;1,457028299;0,90560472;1,202032252;W;W;W;W;7;;0,84509804;
1294;33;neerknielen;0,522131182;2;;11;3,8;4,8;-0,6;-3,6;352;0,932889418;1,497661714;0,911931818;1,233660213;W;W;W;W;412;0,07;2,614897216;-1,15490196
1290;33;lijfknecht;0,596768924;2;;10;0,2;-5,4;-2,1;-4,7;342;0,926143422;1,44765645;0,906432749;1,206103001;W;W;W;W;208;;2,318063335;
1314;33;delinquentie;0,685015861;2;;12;6,1;4,5;-3,6;-0,8;350;0,925269905;1,441440801;0,897142857;1,161524732;W;W;W;W;631;;2,800029359;
1316;33;voeteinde;0,718819177;2;;9;7;-6,5;-0,2;1,5;377;0,932940676;1,498056207;0,909814324;1,222938872;W;W;W;W;139;;2,1430148;
1313;33;diabeticus;0,734452118;2;;10;6,3;-4,3;-5;-0,3;313;0,925594808;1,443746187;0,904153355;1,194944727;W;W;W;W;243;0,11;2,385606274;-0,958607315
1299;33;verlating;0,792442297;2;;9;-1,9;-5;-2,5;-1,5;347;0,93330124;1,500837795;0,910662824;1,227218085;W;W;W;W;2700;0,18;3,431363764;-0,744727495
1284;33;korstig;0,893683336;2;;7;0,7;5,4;4,4;-2,7;343;0,927560424;1,457859939;0,903790087;1,193180132;W;W;W;W;152;;2,181843588;
1295;33;afzadelen;0,945747087;2;;9;-3,2;-1,4;-3,7;-2,8;349;0,931098968;1,484025844;0,911174785;1,229810946;W;W;W;W;71;;1,851258349;
1353;34;heenbrengen;0,065051941;2;;11;-2,4;-1;-1,8;-2,6;359;0,924149101;1,433546227;0,899721448;1,173664967;W;W;W;W;56;0,69;1,748188027;-0,161150909
1332;34;naartoe;0,103584722;2;;7;4,7;-0,2;3,6;-2,5;281;0,915811732;1,377439083;0,893238434;1,143461634;W;W;W;W;20200;133,02;4,305351369;2,123916943
1331;34;manoeuvreren;0,212269145;2;;12;2,7;1;0,1;0;340;0,922766731;1,423930688;0,897058824;1,16113197;W;W;W;W;2780;0,73;3,444044796;-0,13667714
1345;34;knaagtand;0,224141698;2;;9;-0,6;3,5;-6,6;-0,3;342;0,913828263;1,364712361;0,880116959;1,085324908;W;W;W;W;10;;1;
1338;34;empirisme;0,266652916;2;;9;0,8;1,2;0,4;4,9;337;0,92102181;1,411978204;0,893175074;1,143171581;W;W;W;W;1520;;3,181843588;
1343;34;ingewand;0,332545818;2;;8;-4,2;2;-6,3;1,4;373;0,914808849;1,370976435;0,890080429;1,129120072;W;W;W;W;594;;2,773786445;
1334;34;afstormen;0,367975505;2;;9;-4,3;-3,1;-1;-2,4;315;0,920351532;1,407440069;0,898412698;1,167481753;W;W;W;W;395;0,07;2,596597096;-1,15490196
1336;34;dwingerig;0,412069329;2;;9;-4,6;-5,1;-4,3;4,8;343;0,913712541;1,363976639;0,886297376;1,112239973;W;W;W;W;74;;1,86923172;
1352;34;voorlicht;0,461969176;2;;9;3,6;-2,8;1,9;-2;336;0,924597192;1,436691693;0,901785714;1,183509856;W;W;W;W;291;;2,463892989;
1323;34;geleedpotige;0,553671711;2;;12;1,3;5,2;-2,6;0,2;350;0,924569125;1,436494253;0,9;1,174986792;W;W;W;W;146;;2,164352856;
1359;34;terminatie;0,596354195;2;;10;1;-4,1;1,2;-0,9;333;0,913998779;1,365797784;0,885885886;1,110422942;W;W;W;W;94;;1,973127854;
1358;34;psychoot;0,652479685;2;;8;3,9;-0,7;-2,1;-1,3;366;0,916213268;1,38004281;0,893442623;1,144397037;W;W;W;W;647;0,41;2,810904281;-0,387216143
1333;34;gestipt;0,696764206;2;;7;3,5;-2,7;0,2;-2,2;329;0,923814702;1,431208055;0,899696049;1,173544537;W;W;W;W;144;;2,158362492;
1351;34;zonnewering;0,718285299;2;;11;6,2;-3,4;5,2;-1,5;337;0,920321578;1,407237941;0,899109792;1,170769614;W;W;W;W;282;;2,450249108;
1321;34;rasdier;0,755602226;2;;7;4,2;-1;-2,5;0,8;297;0,923679571;1,430265414;0,898989899;1,170203233;W;W;W;W;6;;0,77815125;
1356;34;opberging;0,772523804;2;;9;5,4;-4,4;0,5;-0,4;303;0,920645066;1,409423879;0,897689769;1,164085316;W;W;W;W;201;;2,303196057;
1326;34;inglijden;0,836942752;2;;9;0,6;4,6;-0,5;-1,7;308;0,914645825;1,369931297;0,88961039;1,127005254;W;W;W;W;79;;1,897627091;
1341;34;rodekool;0,847113935;2;;8;-3,1;2,5;-1,7;-6,4;319;0,924744424;1,437728328;0,902821317;1,188492334;W;W;W;W;582;;2,764922985;
1357;34;sluimerig;0,899529952;2;;9;-1,8;-1,7;4,7;2;317;0,919024926;1,39854274;0,902208202;1,185538969;W;W;W;W;6;;0,77815125;
1324;34;tsjirpen;0,988710774;2;;8;3,4;3,1;1,6;-1,9;328;0,92311471;1,426338768;0,899390244;1,172095948;W;W;W;W;1520;;3,181843588;
1367;35;onheilig;0,058318967;2;;8;1;0,9;1,1;-0,2;332;0,903007148;1,298878283;0,873493976;1,057329037;W;W;W;W;2130;0,11;3,328379603;-0,958607315
1363;35;erkentenis;0,120106622;2;;10;3,5;2,3;-3,3;0,2;357;0,900649969;1,285263952;0,8767507;1,070990571;W;W;W;W;683;;2,834420704;
1364;35;deconstructief;0,210665825;2;;14;4,1;2,3;3,7;-3,6;343;0,911536188;1,350275511;0,886297376;1,112239973;W;W;W;W;126;;2,100370545;
1366;35;generatief;0,247724849;2;;10;3;3;-4,6;-2,2;327;0,905974588;1,316367206;0,880733945;1,087976449;W;W;W;W;474;;2,675778342;
1361;35;grafkapel;0,353120695;2;;9;4,1;2,9;-3;-2,3;345;0,90931846;1,336569868;0,886956522;1,115158261;W;W;W;W;846;;2,927370363;
1385;35;eroverheen;0,467633938;2;;10;2,1;7,1;-7;-5,3;318;0,909078352;1,335100988;0,883647799;1,100603682;W;W;W;W;3690;4,39;3,567026366;0,64246452
1374;35;distractie;0,532488603;2;;10;-0,5;0,1;2,6;5,8;335;0,901826647;1,292030145;0,87761194;1,074636925;W;W;W;W;118;;2,071882007;
1397;35;fertilisatie;0,545440536;2;;12;2,2;6,6;-5,2;-3,5;341;0,910690966;1,345022194;0,882697947;1,096468273;W;W;W;W;313;;2,495544338;
1380;35;wilsgebrek;0,568384962;2;;10;0,8;1,7;-2,4;1,9;332;0,900265111;1,283063648;0,873493976;1,057329037;W;W;W;W;226;;2,354108439;
1396;35;objectie;0,608755985;2;;8;4,1;1,7;6,6;-4,4;320;0,901411396;1,289635601;0,878125;1,076815946;W;W;W;W;203;;2,307496038;
1377;35;watertrappen;0,632099268;2;;12;4;-4,6;-2,9;-2,4;333;0,902351058;1,295064778;0,873873874;1,058912481;W;W;W;W;810;;2,908485019;
1372;35;schranzen;0,63919284;2;;9;-1,9;-2,3;2,6;3,9;315;0,906996074;1,322481544;0,885714286;1,109666283;W;W;W;W;104;;2,017033339;
1381;35;fopperij;0,64900769;2;;8;-4,5;4,2;-4,3;-3,7;336;0,910295799;1,342578789;0,880952381;1,088917029;W;W;W;W;272;;2,434568904;
1365;35;ophitsing;0,669833046;2;;9;1;4,1;-6,1;1,2;323;0,903265173;1,300383232;0,873065015;1,055544277;W;W;W;W;427;;2,630427875;
1383;35;vaardigen;0,719596836;2;;9;-2,3;-3,3;1,5;-6,3;352;0,901644006;1,290976037;0,877840909;1,075608749;W;W;W;W;1500;0,34;3,176091259;-0,468521083
1400;35;veeteler;0,742446202;2;;8;6,3;5,7;1,4;-2,6;352;0,909073897;1,335073762;0,886363636;1,112532904;W;W;W;W;64;;1,806179974;
1395;35;ouderdag;0,820988306;2;;8;4;3,6;-6,9;1,9;332;0,902162147;1,293970222;0,876506024;1,069957245;W;W;W;W;107;0,11;2,029383778;-0,958607315
1373;35;decideren;0,860532073;2;;9;3,1;5,3;-5,5;-3,5;358;0,906309853;1,318368578;0,877094972;1,072446452;W;W;W;W;96;;1,982271233;
1369;35;duellist;0,935260835;2;;8;-0,7;2,3;-6;2,6;333;0,908318511;1,330471476;0,87987988;1,08430807;W;W;W;W;162;0,18;2,209515015;-0,744727495
1388;35;regressief;0,970635074;2;;10;6;7,8;6,4;3,1;311;0,912061278;1,35355797;0,884244373;1,103210664;W;W;W;W;559;0,02;2,747411808;-1,698970004
1412;36;incongruentie;0,053901212;2;;13;2,2;5,3;-2,6;2,1;357;0,897726338;1,268702127;0,87394958;1,059228347;W;W;W;W;563;;2,750508395;
1424;36;doorspekken;0,081842736;2;;11;-3,9;0;-7,3;-5,7;337;0,893532172;1,245533645;0,866468843;1,028511681;W;W;W;W;707;;2,849419414;
1430;36;treuzelig;0,10233639;2;;9;-5;-6,9;-1;0,7;377;0,890462128;1,228989498;0,870026525;1,042997173;W;W;W;W;10;;1;
1414;36;uitschateren;0,125173828;2;;12;0,4;1,2;-5,4;-0,7;360;0,894518086;1,250919556;0,866666667;1,029311474;W;W;W;W;57;;1,755874856;
1416;36;kwellerij;0,160064036;2;;9;-0,1;-2,1;3,4;3,9;307;0,885998924;1,205521218;0,856677524;0,989716509;W;W;W;W;8;;0,903089987;
1423;36;spijten;0,165226317;2;;7;-1,4;-1;-7,6;-2,1;328;0,898122046;1,27092338;0,875;1,063621938;W;W;W;W;738;2,08;2,868056362;0,318063335
1401;36;insoppen;0,204940326;2;;8;4,1;-4,4;-0,9;3,1;326;0,890097646;1,227047582;0,86196319;1,010470474;W;W;W;W;0;;0;
1440;36;wetgeleerde;0,220009213;2;;11;1,5;-3,8;4,1;-2,8;335;0,89285356;1,241847374;0,865671642;1,025295283;W;W;W;W;200;;2,301029996;
1402;36;affectief;0,224987042;2;;9;1,3;3;-5,7;-3,3;340;0,896907361;1,264124682;0,870588235;1,045304296;W;W;W;W;1390;;3,1430148;
1409;36;nokvol;0,310429614;2;;6;0,5;2,8;2,5;1,2;306;0,892188847;1,238252888;0,866013072;1,026671522;W;W;W;W;247;;2,392696953;
1408;36;ongeuit;0,382658145;2;;7;-0,8;6,2;4,2;-3,3;358;0,889092812;1,221717766;0,857541899;0,993081187;W;W;W;W;4;;0,602059991;
1427;36;berispelijk;0,589054488;2;;11;2,6;-7,6;5,9;-3,3;363;0,897525628;1,267577854;0,873278237;1,056430999;W;W;W;W;139;;2,1430148;
1426;36;flansen;0,596028195;2;;7;-1,8;4,8;-8,3;1,9;335;0,8899321;1,226167096;0,862686567;1,013344744;W;W;W;W;539;0,25;2,731588765;-0,602059991
1417;36;beleerd;0,635127835;2;;7;0,1;5,3;0,3;-4,9;326;0,884955951;1,200131953;0,858895706;0,998373746;W;W;W;W;334;;2,523746467;
1407;36;determinisme;0,666528152;2;;12;2,3;4;-2,1;0,5;358;0,89620209;1,26020389;0,868715084;1,037632157;W;W;W;W;2010;;3,303196057;
1410;36;gedans;0,700225443;2;;6;-3,1;2,7;1,7;4,8;374;0,891654705;1,235376026;0,868983957;1,038729663;W;W;W;W;263;0,27;2,419955748;-0,568636236
1437;36;omsnoeren;0,781456766;2;;9;4,1;-5,4;-8,5;0,3;341;0,894976461;1,253435997;0,868035191;1,034862483;W;W;W;W;10;;1;
1420;36;zorgvol;0,830696681;2;;7;3,8;-4,2;1,4;2,5;332;0,885230341;1,201546403;0,858433735;0,996564584;W;W;W;W;220;;2,342422681;
1415;36;afspeuren;0,876688361;2;;9;3,6;-4;2,3;-2,9;320;0,885773861;1,204355308;0,865625;1,02510743;W;W;W;W;526;0,02;2,720985744;-1,698970004
1405;36;tinkelen;0,994993772;2;;8;-4,8;-0,6;3,4;2,4;352;0,889092453;1,221715867;0,866477273;1,02854575;W;W;W;W;919;0,05;2,963315511;-1,301029996
1479;37;kosmoloog;0,044661012;2;;9;-0,7;6,6;-0,8;4,1;317;0,88275453;1,188869712;0,858044164;0,995041484;W;W;W;W;390;;2,591064607;
1480;37;omgrenzen;0,093935348;2;;9;1,2;-6,1;-4,1;-1,6;370;0,879964873;1,174811209;0,854054054;0,979572273;W;W;W;W;102;;2,008600172;
1473;37;gewaterd;0,155724704;2;;8;-0,6;4,1;-5,8;3,4;345;0,875475319;1,152661472;0,843478261;0,939661334;W;W;W;W;134;0,02;2,127104798;-1,698970004
1476;37;voorhebben;0,196576107;2;;10;3,6;6,8;-2,7;3;329;0,884039866;1,195426934;0,854103343;0,979761932;W;W;W;W;860;0,16;2,934498451;-0,795880017
1447;37;bergkap;0,298066609;2;;7;0,2;-2,3;3,3;-4,4;349;0,882172619;1,185917803;0,851002865;0,967899516;W;W;W;W;2;;0,301029996;
1465;37;curatief;0,366953178;2;;8;5.9;0.7;-5.4;0.5;316;0,870561615;1,129049934;0,841772152;0,933362353;W;W;W;W;713;;2,85308953;
1467;37;godzalig;0,38124042;2;;8;-2,1;1,5;3,1;-6,4;329;0,872661742;1,139063869;0,844984802;0,945254669;W;W;W;W;500;;2,698970004;
1464;37;onhelder;0,406722983;2;;8;4,9;2,4;4,3;2,2;330;0,872927526;1,140339354;0,845454545;0,94700474;W;W;W;W;843;;2,925827575;
1461;37;belezing;0,502492149;2;;8;2,7;-5;-0,7;0;321;0,875999016;1,155216041;0,85046729;0,965864178;W;W;W;W;9;;0,954242509;
1478;37;grauwig;0,535446341;2;;7;-3,2;-6,1;-0,1;4,3;374;0,883671277;1,193541306;0,863636364;1,017131433;W;W;W;W;100;;2;
1468;37;tijdmaat;0,604245485;2;;8;1,7;-4,3;-2,3;-6,3;345;0,882847284;1,189341194;0,857971014;0,99475575;W;W;W;W;6;;0,77815125;
1457;37;pakbaar;0,711215451;2;;7;-3,5;-0,9;-4,3;2,1;332;0,870263367;1,127636972;0,843373494;0,93927346;W;W;W;W;0;;0;
1442;37;welgeaard;0,746157663;2;;9;-1,7;1,7;-0,7;-1,8;345;0,871529999;1,133653309;0,843478261;0,939661334;W;W;W;W;2;;0,301029996;
1466;37;divergerend;0,835018788;2;;11;3,7;-3,3;-0,3;5,9;301;0,878702646;1,168525876;0,857142857;0,991526475;W;W;W;W;151;;2,178976947;
1458;37;smakker;0,846963733;2;;7;-2,6;-0,1;-3,4;-0,5;347;0,876135343;1,155882274;0,850144092;0,964637869;W;W;W;W;6;;0,77815125;
1455;37;opraapsel;0,875326737;2;;9;2,2;-1,9;-3,7;1,5;347;0,882467958;1,187414699;0,853025937;0,975624214;W;W;W;W;1;;0;
1446;37;opticus;0,885783685;2;;7;-0,6;2,3;2,9;-4,8;343;0,874678103;1,148787066;0,848396501;0,958031951;W;W;W;W;163;;2,212187604;
1474;37;executant;0,933342565;2;;9;-3,2;7;5,3;-2,5;367;0,8704835;1,128679643;0,839237057;0,924070538;W;W;W;W;335;;2,525044807;
1453;37;affluiten;0,943590874;2;;9;4;-1,5;-1,5;-4,6;330;0,873191275;1,141606909;0,848484848;0,9583649;W;W;W;W;7;;0,84509804;
1477;37;regulair;0,991788105;2;;8;-4.7;2.6;-5.3;-4.4;334;0,875976654;1,155106804;0,847305389;0,953928649;W;W;W;W;43;;1,633468456;
1489;38;opproppen;0,022283877;2;;9;-5,7;-3,5;6;4,4;346;0,859998177;1,080311149;0,829479769;0,889027242;W;W;W;W;5;;0,698970004;
1519;38;almaar;0,132084477;2;;6;3,6;6,6;-2,8;1,2;341;0,850998335;1,040724714;0,82111437;0,859830112;W;W;W;W;7020;0,71;3,846337112;-0,148741651
1507;38;toebuigen;0,14522721;2;;9;2,1;-3,7;-4,1;6,3;345;0,856903964;1,066512409;0,828985507;0,887281179;W;W;W;W;74;;1,86923172;
1505;38;badkuur;0,216652877;2;;7;3,1;2,8;-3,7;6,8;334;0,867624221;1,115230735;0,838323353;0,920741069;W;W;W;W;153;;2,184691431;
1496;38;lymf;0,326249348;2;;4;3,6;1,3;-1,9;-1,7;324;0,864307178;1,099877166;0,836419753;0,913837061;W;W;W;W;119;;2,075546961;
1515;38;zelfachting;0,361626889;2;;11;4;7;-2,8;1,1;289;0,867444691;1,114393016;0,833910035;0,904800788;W;W;W;W;163;0,09;2,212187604;-1,045757491
1481;38;besnoeien;0,368324631;2;;9;4,2;-2,1;-0,4;1,9;339;0,860543811;1,082765825;0,840707965;0,929452044;W;W;W;W;261;;2,416640507;
1509;38;afvliegen;0,376498975;2;;9;-2,2;-1;7;-2,3;340;0,853617359;1,052074693;0,826470588;0,878438346;W;W;W;W;366;0,09;2,563481085;-1,045757491
1517;38;expliciteren;0,386462823;2;;12;-4,8;6,8;-4,1;-2;333;0,857558465;1,069414205;0,828828829;0,88672825;W;W;W;W;1610;;3,206825876;
1512;38;zwaarheid;0,422611179;2;;9;1,7;-1,9;5,7;-5,5;340;0,868155433;1,117714062;0,841176471;0,931171794;W;W;W;W;160;;2,204119983;
1500;38;zinsritme;0,554184139;2;;9;-2,3;1,2;-5;-1,9;331;0,859641876;1,078711747;0,83081571;0,893760307;W;W;W;W;158;;2,198657087;
1497;38;telkaart;0,573578658;2;;8;0,2;-4,7;2,3;-1,6;345;0,856800233;1,066053331;0,831884058;0,897559779;W;W;W;W;9;;0,954242509;
1493;38;nablaffen;0,6613876;2;;9;-1,8;4,1;-4,8;0,1;329;0,854844176;1,057438195;0,82674772;0,879409411;W;W;W;W;2;;0,301029996;
1513;38;rijmer;0,772260983;2;;6;-4,2;-6,4;-6,2;-1,6;357;0,863867763;1,097862642;0,834733894;0,907758929;W;W;W;W;1390;;3,1430148;
1491;38;vitalist;0,798195465;2;;8;5,5;-2,5;-3,8;-3,8;343;0,866415484;1,109605563;0,839650146;0,925579169;W;W;W;W;4220;;3,625312451;
1492;38;ertegenover;0,832318217;2;;11;4,2;3,1;1,7;-3,5;367;0,865953229;1,107463598;0,839237057;0,924070538;W;W;W;W;1460;0,18;3,164352856;-0,744727495
1494;38;petrischaal;0,893642271;2;;11;-3,8;3,6;1;2,6;316;0,853277548;1,050594423;0,825949367;0,876614239;W;W;W;W;82;0,23;1,913813852;-0,638272164
1518;38;dunheid;0,918646121;2;;7;3;-6,1;3,3;1,4;328;0,85151419;1,042949635;0,823170732;0,866938678;W;W;W;W;160;;2,204119983;
1487;38;dwarshoofd;0,959462398;2;;10;3,7;-3,3;1,2;-2,1;357;0,866402486;1,109545265;0,840336134;0,928089117;W;W;W;W;1;;0;
1498;38;zaniker;0,986740735;2;;7;-0,5;-1,8;-2;4;309;0,85432365;1,055158806;0,825242718;0,874145843;W;W;W;W;46;;1,662757832;
1546;39;condoleantie;0,031173333;2;;12;-6,3;-4,6;-5,3;-2,1;347;0,843774762;1,010093542;0,821325648;0,860558469;W;W;W;W;70;;1,84509804;
1524;39;toehalen;0,051504067;2;;8;3,4;0,3;2,8;-5,5;312;0,838201705;0,987093936;0,810897436;0,82513514;W;W;W;W;149;;2,173186268;
1539;39;zwerfblok;0,079137128;2;;9;-2,9;3,1;-4,9;1,1;355;0,840309563;0,995730978;0,811267606;0,826374738;W;W;W;W;5;;0,698970004;
1531;39;druksel;0,128734388;2;;7;0,4;-4;-1,3;1;335;0,829071198;0,950501279;0,802985075;0,79893456;W;W;W;W;2100;;3,322219295;
1526;39;bontheid;0,140889252;2;;8;-6,2;-0,4;-5,7;1,6;351;0,828592063;0,948616149;0,800569801;0,791045606;W;W;W;W;288;;2,459392488;
1554;39;prevalentie;0,153650558;2;;11;-7;7,8;1,1;-1,2;339;0,830914783;0,957786487;0,808259587;0,816338108;W;W;W;W;1350;;3,130333768;
1543;39;bespikkelen;0,198249008;2;;11;-4,3;2,2;5,1;-5,3;347;0,830632586;0,956668054;0,801152738;0,792945119;W;W;W;W;5;;0,698970004;
1536;39;koploos;0,297101585;2;;7;-4,5;2,4;-4;-0,4;353;0,829126068;0,950717378;0,796033994;0,77636177;W;W;W;W;2;;0,301029996;
1544;39;ruiler;0,336388463;2;;6;-1,9;-5,3;2,9;-1,4;358;0,84390007;1,010616826;0,815642458;0,841122468;W;W;W;W;57;;1,755874856;
1530;39;stembreuk;0,339304869;2;;9;3,7;-4,2;-3,7;-0,9;386;0,843651539;1,009579235;0,81865285;0,851377682;W;W;W;W;9;;0,954242509;
1541;39;aangehuwd;0,415885505;2;;9;-6.6;-8.5;-4.2;6.9;346;0,827957281;0,946123815;0,800578035;0,791072417;W;W;W;W;10;;1;
1547;39;stoorder;0,432339453;2;;8;2,4;-5,2;-2,2;-5,8;307;0,836046343;0,978337733;0,804560261;0,804106441;W;W;W;W;148;0,09;2,170261715;-1,045757491
1525;39;klammig;0,590519355;2;;7;-7.3;2.6;-4.8;-5.2;319;0,835334067;0,975460541;0,808777429;0,818060076;W;W;W;W;42;;1,62324929;
1537;39;harpenist;0,611113398;2;;9;-4;1,1;-4,6;-2,3;357;0,836718449;0,981060106;0,81232493;0,829922446;W;W;W;W;5;;0,698970004;
1527;39;bijenboer;0,648640336;2;;9;-2,6;-2,8;-3,1;-2,7;342;0,840805066;0,997772128;0,807017544;0,812217801;W;W;W;W;1;;0;
1538;39;hinkelaar;0,680017755;2;;9;1,2;1,6;-2,2;-6;345;0,840964566;0,998430049;0,811594203;0,827469479;W;W;W;W;4;;0,602059991;
1552;39;extraheren;0,704320432;2;;10;3,4;-4;-7;5,2;326;0,82945464;0,952012347;0,803680982;0,801216821;W;W;W;W;266;0,05;2,424881637;-1,301029996
1553;39;wegsterven;0,750980886;2;;10;-3,8;-2;-6,2;-2;331;0,828142334;0,946849778;0,794561934;0,771632151;W;W;W;W;1170;;3,068185862;
1548;39;drukvel;0,79059592;2;;7;5,1;0,4;-2,7;-3;354;0,828506176;0,948278588;0,802259887;0,796560691;W;W;W;W;10;;1;
1534;39;instormen;0,912294966;2;;9;-3,4;3,1;2,6;-9,5;364;0,834399612;0,971698072;0,813186813;0,832822125;W;W;W;W;77;;1,886490725;
1595;40;mediaal;0,034416249;2;;7;6,1;6,1;-1,6;-4,6;348;0,809069149;0,874471192;0,775862069;0,71297364;W;W;W;W;681;;2,833147112;
1585;40;groeipad;0,091587586;2;;8;1;-1,5;1,5;6,8;367;0,823660944;0,929407174;0,792915531;0,76636275;W;W;W;W;305;;2,484299839;
1589;40;platkop;0,135878766;2;;7;1,3;1,6;-6,7;4,4;328;0,813972326;0,892629999;0,789634146;0,755923402;W;W;W;W;27;0,09;1,431363764;-1,045757491
1563;40;vergrauwd;0,16772383;2;;9;4,6;-0,8;2,1;-3,7;332;0,811189273;0,882287315;0,786144578;0,74491137;W;W;W;W;127;;2,103803721;
