nr;Band;spelling;Word length;Verschil_Belgie_Nederland;Medium-Young;Medium-Old;Verschil_m_vr;n.obs;irt.prevalence;z.irt.prevalence;prevalence;z.prevalence;In_lijst1;In_lijst2;In-Lijst3;In_lijst4;Google_frequency;SUBTLEX_frequency;Log_Google_frequency;Log_SUBTLEX_frequency
1814;46;oncogeen;8;7.8;3.8;-10.1;3;327;0,604723299;0,26559206;0,587155963;0,209057093;W;W;W;W;5;;0,698970004;
1815;46;bijbank;7;1;-3,2;-5,4;5,6;362;0,619154308;0,30326045;0,604972376;0,252632147;W;W;W;W;241;;2,382017043;
1816;46;duimeling;9;1.7;9.2;2.6;-4.7;339;0,602034748;0,258617339;0,589970501;0,21591238;W;W;W;W;6;;0,77815125;
1817;46;zegging;7;1,1;-3,3;6;-2,5;342;0,600479526;0,254588493;0,584795322;0,203314927;W;W;W;W;1610;;3,206825876;
1818;46;strammig;8;-3,9;1,6;-5,7;-4,2;334;0,591840499;0,232281987;0,580838323;0,193704605;W;W;W;W;0;;0;
1819;46;ebstand;7;4,8;-0,2;-5,8;-4,2;367;0,589858068;0,227179889;0,577656676;0,185990366;W;W;W;W;4;;0,602059991;
1820;46;beboomd;7;6;5,4;0,9;0,9;355;0,619246451;0,303502296;0,605633803;0,254258609;W;W;W;W;7;;0,84509804;
1821;46;uitloving;9;-1;4,2;1,2;-6,8;327;0,604765994;0,265702924;0,596330275;0,231440664;W;W;W;W;75;;1,875061263;
1822;46;auctionaris;11;-4;9.2;4.6;9.4;330;0,589282566;0,225699859;0,581818182;0,196082677;W;W;W;W;2;;0,301029996;
1823;46;situatief;9;-6,8;5,3;-3,7;5;348;0,604013054;0,263748277;0,591954023;0,220749667;W;W;W;W;144;;2,158362492;
1824;46;aspot;5;2,4;6;-0,5;6,6;334;0,620572009;0,306983434;0,607784431;0,259551722;W;W;W;W;9;;0,954242509;
1825;46;pervasief;9;5.2;10;9.2;-3.1;326;0,627641195;0,325612426;0,610429448;0,266071623;W;W;W;W;111;;2,045322979;
1826;46;voltekend;9;4,8;-6,5;-7,3;-5,4;340;0,588192078;0,222896778;0,573529412;0,175999777;W;W;W;W;48;;1,681241237;
1827;46;dampaal;7;-1,4;3,4;7;3,3;331;0,607854261;0,273730837;0,595166163;0,228594255;W;W;W;W;2;;0,301029996;
1828;46;zakpijp;7;3,5;0,5;-6,7;3,3;289;0,602039782;0,258630386;0,581314879;0,194861046;W;W;W;W;75;;1,875061263;
1829;46;diastolisch;11;4,7;5,3;-7,5;-3,5;319;0,618679887;0,302015527;0,601880878;0,245038873;W;W;W;W;72;;1,857332496;
1830;46;resumptie;9;-3;-5,1;7,4;-3,7;337;0,595183285;0,240898958;0,581602374;0,195558827;W;W;W;W;424;;2,627365857;
1831;46;spinaal;7;6,4;3,7;1,4;-0,4;313;0,606490034;0,270182401;0,594249201;0,226353466;W;W;W;W;87;;1,939519253;
1832;46;graduale;8;1,3;5,9;7,7;-4,2;324;0,597010081;0,245615567;0,586419753;0,20726556;W;W;W;W;618;;2,790988475;
1833;46;klankwet;8;3,8;7,6;1,7;-4,6;337;0,609488346;0,277985736;0,59347181;0,224454637;W;W;W;W;115;;2,06069784;
1834;46;juvenaat;8;-1;6,6;-3,3;-0,6;330;0,60934703;0,277617573;0,590909091;0,218200716;W;W;W;W;282;;2,450249108;
1835;46;presumptie;10;9.6;-4.1;4.4;8.9;338;0,605090765;0,266546347;0,594674556;0,227392768;W;W;W;W;257;;2,409933123;
1836;46;ijseend;7;5,3;7,3;-1,6;-3,7;348;0,59906532;0,250928539;0,586206897;0,206747708;W;W;W;W;7;;0,84509804;
1837;46;verzenuwd;9;0,3;-7,7;1,6;-5,8;332;0,589552528;0,226394064;0,575301205;0,180286427;W;W;W;W;105;;2,021189299;
1838;46;arterieel;9;3,6;6,6;-2,9;-6,6;309;0,610328805;0,280176115;0,595469256;0,229335178;W;W;W;W;192;;2,283301229;
1839;46;ontlezing;9;-5,4;-7,9;3,4;-6,3;321;0,61031236;0,280133243;0,591900312;0,220618612;W;W;W;W;1630;;3,212187604;
1840;46;volgbod;7;1,8;7;-6,4;2,5;329;0,615982451;0,294946043;0,601823708;0,244898589;W;W;W;W;4;;0,602059991;
1841;47;paganist;8;-3,5;5,4;2,8;6,2;365;0,580782869;0,203896651;0,567123288;0,160527255;W;W;W;W;83;;1,919078092;
1842;47;toongat;7;-2,6;5,8;-4,1;-1,1;378;0,579943766;0,201749621;0,571428571;0,170921216;W;W;W;W;2;;0,301029996;
1843;47;syllogisme;10;5,5;3,3;-1,2;1,7;324;0,572822455;0,183564532;0,555555556;0,132682549;W;W;W;W;501;;2,699837726;
1844;47;wiegeling;9;3,9;-1,6;4,9;2,6;329;0,569413583;0,17488139;0,559270517;0,141612594;W;W;W;W;90;;1,954242509;
1845;47;paaivis;7;2,3;4,9;-7;2,8;330;0,555345006;0,139177373;0,545454545;0,108452997;W;W;W;W;0;;0;
1846;47;bindwilg;8;-5;-5,9;1;-5,6;363;0,548461641;0,121775626;0,542699725;0,101856569;W;W;W;W;10;;1;
1847;47;septiem;7;4.5;6.9;-5.2;5.7;349;0,539051778;0,098045148;0,535816619;0,085393672;W;W;W;W;210;;2,322219295;
1848;47;afwassing;9;-4,8;3,8;-5,2;-2,2;309;0,537551527;0,094267147;0,527508091;0,065551846;W;W;W;W;94;;1,973127854;
1849;47;watteren;8;-1,2;4,2;2;-6,3;349;0,584343723;0,213018473;0,575931232;0,1818115;W;W;W;W;42;;1,62324929;
1850;47;liniatuur;9;1,9;-7;5,6;-3,8;350;0,561541013;0,154877396;0,548571429;0,115922093;W;W;W;W;9;;0,954242509;
1851;47;keelzak;7;2;-0,5;-5,5;6,2;348;0,574669647;0,18827548;0,557471264;0,137286175;W;W;W;W;117;;2,068185862;
1852;47;pepsine;7;-2.4;9.3;-5.6;3.6;333;0,537067477;0,09304848;0,531531532;0,075156631;W;W;W;W;132;;2,120573931;
1853;47;grootbek;8;4,3;-6,2;-2,2;-3,7;314;0,57998381;0,201852061;0,570063694;0,167624138;W;W;W;W;31;0,09;1,491361694;-1,045757491
1854;47;perifrase;9;2,7;-6,3;-6,2;-5;324;0,547470998;0,11927435;0,543209877;0,103077787;W;W;W;W;209;;2,320146286;
1855;47;weduwgift;9;6,1;-4,2;4,6;-2,9;311;0,574356134;0,187475627;0,559485531;0,142129785;W;W;W;W;1;;0;
1856;47;jaagpaard;9;-6,3;0,2;-5,8;-5,4;321;0,565351665;0,164551928;0,554517134;0,130188307;W;W;W;W;10;;1;
1857;47;rondworm;8;0,8;-1,9;-7;2;335;0,566557599;0,167616738;0,558208955;0,139059685;W;W;W;W;328;;2,515873844;
1858;47;ratsen;6;5,4;4,8;4,9;-6,9;342;0,557836793;0,145486956;0,543859649;0,104633456;W;W;W;W;93;;1,968482949;
1859;47;lipogram;8;3,8;2,1;-2,8;-7;333;0,553593182;0,134744818;0,543543544;0,103876612;W;W;W;W;323;;2,509202522;
1860;47;afzanding;9;0,1;-6,6;7;6,7;347;0,547389736;0,119069204;0,538904899;0,09277704;W;W;W;W;57;;1,755874856;
1861;47;zuigsnuit;9;-6;-1,6;-5,8;7,1;344;0,581764766;0,206410245;0,572674419;0,17393238;W;W;W;W;42;;1,62324929;
1862;47;afmijnen;8;-9.1;-4;-9;-2.8;337;0,56534418;0,164532911;0,554896142;0,131098574;W;W;W;W;8;;0,903089987;
1863;47;abortief;8;8,3;4,1;6,3;-3,2;335;0,539620708;0,099478215;0,528358209;0,067580721;W;W;W;W;102;;2,008600172;
1864;47;binomiaal;9;6.8;-9.7;7.8;2.2;351;0,569645608;0,175471982;0,561253561;0,14638403;W;W;W;W;95;;1,977723605;
1865;47;betering;8;4,8;-7,9;-0,5;-3,3;340;0,544888641;0,112757622;0,541176471;0,098211053;W;W;W;W;534;;2,727541257;
1866;47;automatie;9;10.4;-9.3;9.8;-1;317;0,540512031;0,101723764;0,533123028;0,078957728;W;W;W;W;353;;2,547774705;
1867;47;equatie;7;8.5;-8.8;3.4;9.7;313;0,559013104;0,148467551;0,549520767;0,118198292;W;W;W;W;184;;2,264817823;
1868;47;puncteren;9;1.3;-3.6;-10.3;-6;351;0,583518365;0,210902607;0,56980057;0,166988729;W;W;W;W;50;;1,698970004;
1869;47;serologie;9;4;4.2;-11.4;-0.7;345;0,576950353;0,194097813;0,547826087;0,114135432;W;W;W;W;103;;2,012837225;
1870;47;retorsie;8;7,9;-0,1;-2,2;2,1;357;0,543509092;0,109278227;0,532212885;0,076783825;W;W;W;W;120;;2,079181246;
1871;47;homonymie;9;7,7;1,7;3,9;-1,6;315;0,536523497;0,091679097;0,526984127;0,0643015;W;W;W;W;555;;2,744292983;
1872;47;grovelijk;9;-2.5;1.2;-6.5;11.5;319;0,565070279;0,163837028;0,551724138;0,123483628;W;W;W;W;147;;2,167317335;
1873;47;manisme;7;8;-6,6;-2;-6,2;373;0,550058931;0,125810239;0,54155496;0,099116746;W;W;W;W;143;;2,155336037;
1874;47;monisme;7;-8,1;8,6;-7,7;6,3;364;0,545645202;0,114666338;0,541208791;0,09828839;W;W;W;W;1450;;3,161368002;
1875;47;nabeurs;7;7,2;-5,7;7,9;0,9;316;0,537919783;0,095194379;0,525316456;0,06032256;W;W;W;W;5;;0,698970004;
1876;47;ribbeling;9;7,6;-7,4;2,9;5,6;330;0,580681528;0,203637299;0,563636364;0,152121751;W;W;W;W;9;;0,954242509;
1877;47;triarchie;9;8,4;-5,2;9,2;-0,1;342;0,554488469;0,137009784;0,535087719;0,083651734;W;W;W;W;5;;0,698970004;
1878;47;eoliet;6;3,4;9,3;-7,4;1;349;0,551374207;0,129134042;0,547277937;0,112821693;W;W;W;W;1;;0;
1879;47;anomie;6;3,2;3,3;-8,5;2,8;288;0,573214736;0,184564634;0,555555556;0,132682549;W;W;W;W;488;;2,688419822;
1880;47;loopkat;7;-3,3;8,8;-7;5,6;332;0,56719157;0,169228567;0,557228916;0,13670363;W;W;W;W;7;;0,84509804;
1881;48;noppig;6;2,7;-2;-1,2;4,8;339;0,529234956;0,07334688;0,525073746;0,059743555;W;W;W;W;2;;0,301029996;
1882;48;gesteeld;8;2,1;1,3;3,5;-0,6;340;0,52788395;0,069951705;0,520588235;0,049046357;W;W;W;W;349;0,02;2,542825427;-1,698970004
1883;48;dekhuis;7;2,9;-1;4,1;-1,5;339;0,522156587;0,05556691;0,516224189;0,038644226;W;W;W;W;52;;1,716003344;
1884;48;geblaseerd;10;4,2;-1,9;3,3;2,8;330;0,503747475;0,009393664;0,496969697;-0,007216114;W;W;W;W;152;;2,181843588;
1885;48;proponent;9;3.2;-4.1;8.2;-3.5;328;0,523797453;0,05968679;0,515243902;0,036308233;W;W;W;W;1370;;3,136720567;
1886;48;exemplair;9;4,8;-3,6;-5;-1,3;325;0,500570781;0,001430735;0,501538462;0,003663542;W;W;W;W;59;;1,770852012;
1887;48;sarrig;6;-8,8;4,3;5,5;8,5;327;0,53082795;0,077351276;0,52293578;0,054644083;W;W;W;W;3;;0,477121255;
1888;48;valentie;8;3,9;3;-3;3,3;342;0,482231868;-0,044552836;0,48245614;-0,041789298;W;W;W;W;503;;2,701567985;
1889;48;kannenkijker;12;0,7;-3,5;0,6;3,3;308;0,48215463;-0,044746637;0,480519481;-0,04640555;W;W;W;W;2;;0,301029996;
1890;48;roffelig;8;-1,1;0,8;-3,9;-3,2;332;0,481910068;-0,045360284;0,484939759;-0,035870595;W;W;W;W;1;;0;
1891;48;patroniem;9;8,9;8,9;1;2,1;309;0,519181628;0,048099753;0,511326861;0,02697589;W;W;W;W;522;;2,717670503;
1892;48;plaveiing;9;2;3,6;5,4;5,3;358;0,49374754;-0,015673234;0,488826816;-0,026609809;W;W;W;W;2;;0,301029996;
1893;48;palatum;7;6.8;9.9;-5.6;-6.7;319;0,481165897;-0,047227647;0,482758621;-0,041068384;W;W;W;W;161;;2,206825876;
1894;48;filigram;8;0,5;6;-3,6;-2,6;346;0,506222718;0,015598672;0,5;0;W;W;W;W;79;;1,897627091;
1895;48;keuterij;8;8,6;8,1;-9;2,9;331;0,498674563;-0,003322384;0,495468278;-0,010791585;W;W;W;W;4;;0,602059991;
1896;48;pronomen;8;6,4;-1,2;3,3;-6,5;326;0,48796669;-0,030167609;0,481595092;-0,04384159;W;W;W;W;1180;;3,071882007;
1897;48;titreren;8;1.4;4.9;-8.4;10.2;334;0,482245835;-0,044517792;0,482035928;-0,042790843;W;W;W;W;44;;1,643452676;
1898;48;verpappen;9;-0,1;-2,6;6,5;3,7;350;0,526513163;0,066507643;0,522857143;0,054456546;W;W;W;W;6;;0,77815125;
1899;48;farceren;8;6,1;1,6;-1,9;2,8;359;0,479760764;-0,050754024;0,47632312;-0,056411586;W;W;W;W;8;;0,903089987;
1900;48;mesoderm;8;4,5;1,7;0,5;-6,9;334;0,48449401;-0,038877544;0,48502994;-0,03565571;W;W;W;W;61;;1,785329835;
1901;48;waaraf;6;7,4;-0,6;-9;-7,7;324;0,493479268;-0,016345779;0,49382716;-0,014699893;W;W;W;W;438;;2,641474111;
1902;48;afmijning;9;-9,4;-6,8;-7,2;-6,8;328;0,500974666;0,002443128;0,493902439;-0,014520613;W;W;W;W;3;;0,477121255;
1903;48;walgang;7;-3,7;-1,6;-2,3;7,9;359;0,500448622;0,00112453;0,498607242;-0,003316576;W;W;W;W;6;;0,77815125;
1904;48;desambigueren;13;8,4;5,6;0,9;9,6;345;0,47575849;-0,060801896;0,472463768;-0,065619003;W;W;W;W;7;;0,84509804;
1905;48;indologie;9;2,1;-0,5;-8,2;-3,5;343;0,47803982;-0,055073838;0,478134111;-0,052092724;W;W;W;W;655;;2,8162413;
1906;48;uitvalarm;9;1,8;0,7;-7,8;-7,6;344;0,513292747;0,033326142;0,514534884;0,034618787;W;W;W;W;1;;0;
1907;48;apoloog;7;2,7;-7,7;-4,9;2,1;355;0,534203578;0,085840961;0,529577465;0,070491059;W;W;W;W;3;;0,477121255;
1908;48;zeebaak;7;-3,1;-1,9;5;-8,2;336;0,503399275;0,008520823;0,50297619;0,007087252;W;W;W;W;1;;0;
1909;48;cyanose;7;-2,8;-4,7;-9,9;-8,5;309;0,532861274;0,082464368;0,524271845;0,057830686;W;W;W;W;135;;2,130333768;
1910;48;confiseur;9;1.6;10.5;-8;-8.7;340;0,532152805;0,080682582;0,523529412;0,056059864;W;W;W;W;309;;2,489958479;
1911;48;bijboek;7;3,7;-1,8;-8,7;1,8;368;0,522175449;0,055614263;0,519021739;0,045311908;W;W;W;W;3;;0,477121255;
1912;48;ijsappel;8;7,9;-1,5;1,6;-2,3;347;0,512827548;0,032159437;0,504322767;0,010293972;W;W;W;W;2;;0,301029996;
1913;48;cultisch;8;-0,5;-1,6;8,1;3,4;332;0,483902566;-0,040361239;0,481927711;-0,043048778;W;W;W;W;200;;2,301029996;
1914;48;rekkerig;8;7,1;-3,6;-4,2;4,5;330;0,490857888;-0,022917881;0,487878788;-0,028868214;W;W;W;W;2;;0,301029996;
1915;48;releveren;9;8;0;1,4;-0,7;298;0,483457071;-0,041478865;0,479865772;-0,047963959;W;W;W;W;437;;2,640481437;
1916;48;spinaap;7;7,1;4;-5,8;-4,4;328;0,476171368;-0,059765083;0,469512195;-0,07266441;W;W;W;W;2;;0,301029996;
1917;48;begieren;8;-8;6,9;-1,9;1,9;338;0,484279009;-0,039416885;0,485207101;-0,035233573;W;W;W;W;2;;0,301029996;
1918;48;neuronaal;9;9,8;0,5;-4,3;8,6;324;0,522385965;0,056142771;0,512345679;0,029402963;W;W;W;W;90;;1,954242509;
1919;48;brachiaal;9;7,4;7,7;0,8;5,9;362;0,506342979;0,015900159;0,502762431;0,006578216;W;W;W;W;5;;0,698970004;
1920;48;insolentie;10;9,9;9,6;-0,4;-4,3;367;0,496590952;-0,00854532;0,493188011;-0,01622208;W;W;W;W;94;;1,973127854;
1921;49;minheid;7;-3;-0,5;-4,6;-0,1;311;0,47332263;-0,066920165;0,47266881;-0,065129692;W;W;W;W;6;;0,77815125;
1922;49;pakmand;7;1,1;-1,7;-4,6;-2,1;336;0,472647235;-0,068617022;0,473214286;-0,06382805;W;W;W;W;4;;0,602059991;
1923;49;oxidase;7;6,2;5,2;5,4;-3,9;292;0,417968755;-0,207092641;0,417808219;-0,196989677;W;W;W;W;267;;2,426511261;
1924;49;ijsazijn;8;2,5;4,4;-1,1;-4;379;0,472872908;-0,06805002;0,472295515;-0,066020534;W;W;W;W;10;;1;
1925;49;betomen;7;2,3;-3,1;3,9;3,2;358;0,460683774;-0,098711234;0,460893855;-0,093258345;W;W;W;W;63;;1,799340549;
1926;49;tijrivier;9;3,5;2,9;-0,8;1,3;370;0,449050962;-0,128059453;0,448648649;-0,122589168;W;W;W;W;2;;0,301029996;
1927;49;titratie;8;4,1;1,5;-2,4;-2,3;309;0,437821445;-0,156494961;0,436893204;-0,150846141;W;W;W;W;100;;2;
1928;49;prelatuur;9;5,6;-7,6;-1,7;3,2;324;0,457701839;-0,106225198;0,450617284;-0,117867254;W;W;W;W;291;;2,463892989;
1929;49;maatvis;7;-4,7;3,8;-3,2;4,3;322;0,470159437;-0,074869086;0,468944099;-0,074020858;W;W;W;W;1;;0;
1930;49;brombas;7;-2,3;-4,2;-5,1;3;342;0,422350119;-0,195884924;0,423976608;-0,182034622;W;W;W;W;2;;0,301029996;
1931;49;omnevelen;9;6,2;-3,4;4,5;0,1;330;0,467813774;-0,080766629;0,481818182;-0,043309842;W;W;W;W;0;;0;
1932;49;apoplexie;9;5;-0,1;-6;-1,2;328;0,449904944;-0,125901508;0,454268293;-0,109116918;W;W;W;W;165;;2,217483944;
1933;49;narcotine;9;3,6;-5,9;-3,3;-5;335;0,449509272;-0,126901267;0,450746269;-0,117557968;W;W;W;W;4;;0,602059991;
1934;49;statuesk;8;6.4;-3;2.5;9.3;311;0,416292688;-0,211386902;0,418006431;-0,196508451;W;W;W;W;4;;0,602059991;
1935;49;chiasma;7;-3.9;10.7;-0.9;-1.4;338;0,425113572;-0,188828614;0,420118343;-0,191383875;W;W;W;W;150;;2,176091259;
1936;49;autarchie;9;7,8;-1,2;-2,9;-2,9;287;0,432552875;-0,169878424;0,43554007;-0,154106032;W;W;W;W;96;;1,982271233;
1937;49;antigen;7;7.4;-9.9;-8.3;2.2;331;0,448955233;-0,128301388;0,447129909;-0,126233837;W;W;W;W;536;;2,72916479;
1938;49;macrofaag;9;5,7;5,3;-2,6;-1;306;0,417951985;-0,207135587;0,421568627;-0,187867663;W;W;W;W;40;;1,602059991;
1939;49;spiets;6;-1,4;1;-1,7;6,1;324;0,454372839;-0,114620817;0,447530864;-0,125271465;W;W;W;W;124;0,21;2,093421685;-0,677780705
1940;49;euvelmoed;9;-1,9;0,3;3,3;6,1;322;0,464431573;-0,089275272;0,459627329;-0,096287894;W;W;W;W;52;;1,716003344;
1941;49;tekenaap;8;-4,1;-1,3;-4,6;6,3;347;0,419655878;-0,202773903;0,423631124;-0,18287113;W;W;W;W;7;;0,84509804;
1942;49;bomig;5;-0,5;-7;-1,1;-3,1;319;0,420693635;-0,200119311;0,423197492;-0,183921249;W;W;W;W;1;;0;
1943;49;raseren;7;2,9;-7;-4,1;-1,4;318;0,417991973;-0,207033181;0,418238994;-0,195943885;W;W;W;W;42;;1,62324929;
1944;49;heliosis;8;6,3;3,6;-3,5;-2,7;341;0,444434514;-0,139735435;0,448680352;-0,122513104;W;W;W;W;480;;2,681241237;
1945;49;trachiet;8;-6.1;5.5;10.6;6.3;309;0,414735106;-0,21538109;0,417475728;-0,197797013;W;W;W;W;284;;2,45331834;
1946;49;ossuarium;9;7,1;3,9;-5,1;5;351;0,447176746;-0,13279755;0,447293447;-0,125841299;W;W;W;W;257;;2,409933123;
1947;49;klipvis;7;-2,1;2,3;-2,8;-6,6;337;0,433144287;-0,16837462;0,439169139;-0,145366687;W;W;W;W;85;;1,929418926;
1948;49;schoring;8;-4,3;-0,7;0,1;6,6;342;0,455403699;-0,11202019;0,456140351;-0,104633456;W;W;W;W;5;;0,698970004;
1949;49;dakvoet;7;-5,6;-4;3,9;6,9;313;0,465077747;-0,087649205;0,463258786;-0,08760366;W;W;W;W;91;;1,959041392;
1950;49;atactisch;9;1,1;3,4;-7,6;-0,4;370;0,464294506;-0,089620225;0,462162162;-0,09022539;W;W;W;W;8;;0,903089987;
1951;49;dolkop;6;2,8;-3,1;-7,5;0,8;319;0,459623429;-0,101382462;0,457680251;-0,100947071;W;W;W;W;9;;0,954242509;
1952;49;persevereren;12;6,3;4,8;8,2;4,8;296;0,432494839;-0,170026014;0,432432432;-0,161599029;W;W;W;W;8;;0,903089987;
1953;49;tanktas;7;-7,5;5,5;-5,4;-1,6;364;0,434250255;-0,165563455;0,434065934;-0,157659298;W;W;W;W;1;;0;
1954;49;warrelen;8;6;3,3;-7,8;3,3;360;0,455725392;-0,111208786;0,455555556;-0,106033774;W;W;W;W;223;;2,348304863;
1955;49;eutrofie;8;5,5;-5,2;-7;3,3;335;0,450127281;-0,125339779;0,450746269;-0,117557968;W;W;W;W;1;;0;
1956;49;statieus;8;-3,7;-6,4;7,1;0,8;328;0,429794114;-0,17689836;0,429878049;-0,167764829;W;W;W;W;7;;0,84509804;
1957;49;tablatuur;9;11;4.8;6.4;10.7;362;0,417110414;-0,209291318;0,417127072;-0,198643739;W;W;W;W;4;;0,602059991;
1958;49;comorbiditeit;13;5,9;-1,2;6,8;-6,8;342;0,424155888;-0,191272919;0,421052632;-0,189118426;W;W;W;W;1060;;3,025305865;
1959;49;failleren;9;1,3;-4,7;-8,8;2,8;345;0,446101834;-0,135516311;0,443478261;-0,13500402;W;W;W;W;105;;2,021189299;
1960;49;erytrocyt;9;3,1;7,8;-4,4;1,6;346;0,417624328;-0,207974784;0,419075145;-0,193914571;W;W;W;W;163;;2,212187604;
1961;50;pernicieus;10;4,2;4,5;-1,8;4;346;0,413159767;-0,219424311;0,416184971;-0,200932384;W;W;W;W;142;;2,152288344;
1962;50;trypsine;8;4;0,8;-3;-2,3;333;0,397881713;-0,258833866;0,408408408;-0,21986541;W;W;W;W;51;;1,707570176;
1963;50;deciel;6;-0,7;-3,3;1,2;-1,6;346;0,378649745;-0,309028971;0,384393064;-0,278867096;W;W;W;W;111;;2,045322979;
1964;50;slinking;8;-1,8;-0,7;4,3;-0,6;312;0,376804582;-0,313883973;0,384615385;-0,278316735;W;W;W;W;8;;0,903089987;
1965;50;autotypie;9;3.4;-5.6;-9.3;-3;335;0,365749444;-0,343132358;0,373134328;-0,306853054;W;W;W;W;529;;2,723455672;
1966;50;erratisch;9;-6;5.9;-5.8;9.9;325;0,380127574;-0,305145751;0,384615385;-0,278316735;W;W;W;W;36;;1,556302501;
1967;50;galantine;9;-2,1;-2,8;-3;4,2;332;0,369598143;-0,332917861;0,376506024;-0,298447755;W;W;W;W;8;;0,903089987;
1968;50;glosseren;9;5,8;7,3;7,3;-4,4;309;0,381481658;-0,301591727;0,388349515;-0,269085254;W;W;W;W;6;;0,77815125;
1969;50;rituaal;7;-5,8;-3,1;-5,9;-9,4;345;0,367279565;-0,339067169;0,373913043;-0,304909891;W;W;W;W;530;;2,72427587;
1970;50;teratogeen;10;8,5;0,8;-9,2;-1,6;311;0,364702453;-0,345917248;0,36977492;-0,315249338;W;W;W;W;53;;1,72427587;
1971;50;bentoniet;9;-2.8;6.8;-0.6;10.9;298;0,361689093;-0,353947556;0,369127517;-0,316869953;W;W;W;W;66;;1,819543936;
1972;50;decaloog;8;4,4;-5,1;1,2;1;318;0,407838495;-0,233108713;0,408805031;-0,218897929;W;W;W;W;412;;2,614897216;
1973;50;endotheel;9;1,4;-6,5;4;5;361;0,388898902;-0,282190027;0,393351801;-0,256754339;W;W;W;W;117;;2,068185862;
1974;50;smedig;6;0,2;-5,7;6;-1,5;342;0,394688277;-0,26712028;0,400584795;-0,23899287;W;W;W;W;169;;2,227886705;
1975;50;dalmatiek;9;7,7;-8,3;0,7;4,3;307;0,351956762;-0,380042963;0,358306189;-0,344085804;W;W;W;W;95;;1,977723605;
1976;50;tartaan;7;5,1;5,1;-7;-5,9;341;0,37339523;-0,322874275;0,381231672;-0,286702431;W;W;W;W;118;;2,071882007;
1977;50;majoraat;8;5,8;-5,8;3,8;2;332;0,367942933;-0,337306494;0,373493976;-0,305955465;W;W;W;W;66;;1,819543936;
1978;50;aasbloem;8;3,7;5,9;-0,4;6,9;346;0,372599209;-0,324977081;0,378612717;-0,293206702;W;W;W;W;0;;0;
1979;50;altist;6;-9.7;5.5;3.3;0.3;358;0,406093575;-0,237605415;0,410614525;-0,214486623;W;W;W;W;304;;2,482873584;
1980;50;speelaard;9;-2,1;2,8;-6,3;-3,2;325;0,370172707;-0,331395963;0,378461538;-0,293582535;W;W;W;W;6;;0,77815125;
1981;50;heisteren;9;-7.6;-7.1;10.3;-2.4;309;0,394805095;-0,266816838;0,401294498;-0,237254257;W;W;W;W;3;;0,477121255;
1982;50;deputaat;8;4.9;-9.8;7.2;-1.9;361;0,383825233;-0,295449578;0,387811634;-0,270413565;W;W;W;W;6;;0,77815125;
1983;50;ataxie;6;9.6;1;4.7;-7.2;358;0,363564184;-0,348947975;0,37150838;-0,310914104;W;W;W;W;247;;2,392696953;
1984;50;elysisch;8;-4,6;-7,3;-4,6;8;347;0,370659729;-0,330106544;0,383285303;-0,281610648;W;W;W;W;492;;2,691965103;
1985;50;abolitie;8;9.8;7.7;2.3;-0.7;367;0,377525319;-0,311986692;0,38147139;-0,286107692;W;W;W;W;172;;2,235528447;
1986;50;ostracisme;10;8,1;-2,8;6,8;0,9;351;0,365696127;-0,343274112;0,373219373;-0,306640781;W;W;W;W;461;;2,663700925;
1987;50;convocaat;9;0,7;-5,9;1,2;7,2;341;0,411627272;-0,223361015;0,413489736;-0,207485778;W;W;W;W;65;;1,812913357;
1988;50;fijnte;6;1,4;7;-0,7;7,4;324;0,348659336;-0,388942513;0,354938272;-0,352607497;W;W;W;W;72;;1,857332496;
1989;50;lijmoor;7;6,7;3,8;-4,4;-7,3;357;0,390438613;-0,27817604;0,397759104;-0,245922409;W;W;W;W;0;;0;
1990;50;assoneren;9;9.6;-8.4;9.7;-6.2;319;0,398806655;-0,256437145;0,401253918;-0,237353649;W;W;W;W;61;;1,785329835;
1991;50;torus;5;6,5;6,7;5,6;7,6;358;0,355231956;-0,371233113;0,363128492;-0,331927328;W;W;W;W;629;;2,798650645;
1992;50;picogram;8;-3,5;0,9;2,8;8,8;354;0,355929864;-0,369359571;0,358757062;-0,342946886;W;W;W;W;6;;0,77815125;
1993;50;judicium;8;1,3;2,2;-9,1;1,4;362;0,408485872;-0,231441608;0,41160221;-0,212080543;W;W;W;W;408;;2,610660163;
1994;50;wrikriem;8;0,1;4,9;8;2;288;0,39917682;-0,255478381;0,399305556;-0,242128551;W;W;W;W;3;;0,477121255;
1995;50;hematurie;9;2,2;8,6;1,2;1,3;360;0,399071405;-0,255751392;0,402777778;-0,233622862;W;W;W;W;98;;1,991226076;
1996;50;unicaat;7;0;4,7;7,1;6,4;327;0,399314877;-0,25512086;0,400611621;-0,238927141;W;W;W;W;86;;1,934498451;
1997;50;velijn;6;-4.9;8.5;1.9;-3.6;342;0,394088907;-0,268677569;0,400584795;-0,23899287;W;W;W;W;1180;;3,071882007;
1998;50;gebroekt;8;-2;6,7;-7,1;-1,5;339;0,382448969;-0,299055188;0,389380531;-0,266540453;W;W;W;W;10;;1;
1999;50;egotisme;8;5;6,3;-7,8;-1,1;364;0,368243736;-0,336508462;0,376373626;-0,298777408;W;W;W;W;337;;2,527629901;
2000;50;fibril;6;9;5,8;6;-4,7;337;0,389806293;-0,279823937;0,400593472;-0,238971611;W;W;W;W;27;;1,431363764;
