nr;Band;spelling;randomisation;selection;Etymology;Word length;Verschil_Belgie_Nederland;Medium-Young;Medium-Old;Verschil_m_vr;n.obs;irt.prevalence;z.irt.prevalence;prevalence;z.prevalence;In_lijst1;In_lijst2;In-Lijst3;In_lijst4;Google_frequency;SUBTLEX_frequency;Log_Google_frequency;Log_SUBTLEX_frequency
1207;31;inning;0,31296942;1;;6;1,6;-1,5;-3,8;-0,5;347;0,948183047;1,627486067;0,92795389;1,319842502;W;W;W;W;3220;2,65;3,507855872;0,423245874
1230;31;netvormig;0,364322571;1;;9;0,7;5,8;-6,1;1,7;352;0,948430643;1,629823937;0,923295455;1,293788065;W;W;W;W;83;;1,919078092;
1239;31;toeleven;0,388001129;1;;8;-2,2;3,2;-3,9;-1,1;318;0,946203623;1,609107885;0,924528302;1,300597607;W;W;W;W;551;;2,741151599;
1221;31;opstuwen;0,496490409;1;;8;2,4;1,8;-4,9;5,5;337;0,943741919;1,586984471;0,919881306;1,275236575;W;W;W;W;373;;2,571708832;
1208;31;afkoping;0,529229722;1;;8;-3;3,5;-3;-1,7;342;0,948950165;1,634758568;0,923976608;1,297542929;W;W;W;W;54;;1,73239376;
1228;31;extensief;0,588585249;1;;9;3,1;5,9;-5;-0,2;364;0,946639959;1,613112443;0,925824176;1,307820893;W;W;W;W;1040;;3,017033339;
1214;31;africhter;0,643459095;1;;9;3,8;3,4;-4,6;-0,1;288;0,945160051;1,599633568;0,920138889;1,276620924;W;W;W;W;82;;1,913813852;
1217;31;applaudisseren;0,655004304;1;;14;-4,4;-5,1;-1,6;-1,1;314;0,945187829;1,599883896;0,923566879;1,295282105;W;W;W;W;1190;0,55;3,075546961;-0,259637311
1229;31;bibliografie;0,69893553;1;;12;5,2;5,8;-4,4;-1,4;314;0,944055521;1,589759806;0,923566879;1,295282105;W;W;W;W;32100;;4,506505032;
1211;31;rempedaal;0,753138725;1;;9;3,7;3,1;-2,9;5,7;297;0,950640659;1,651097434;0,932659933;1,347105901;W;W;W;W;295;;2,469822016;
1227;31;lokduif;0,769323201;1;;7;1,9;5,8;-4,1;-1,2;309;0,947280617;1,619039493;0,922330097;1,288497566;W;W;W;W;3;;0,477121255;
1223;31;hoogstand;0,863769442;1;;9;-0,1;-3,1;-1,7;-6;357;0,946738335;1,614018886;0,927170868;1,315400463;W;W;W;W;270;;2,431363764;
1202;31;agressieveling;0,969764736;1;;14;4,4;-4,5;-4;0,6;329;0,945895935;1,606299455;0,927051672;1,31472654;W;W;W;W;164;0,11;2,214843848;-0,958607315
1203;31;herbivoor;0,994654157;1;;9;0,1;1,6;-1,3;-0,7;334;0,950384757;1,648595723;0,934131737;1,355841196;W;W;W;W;219;0,14;2,340444115;-0,853871964
1256;32;blubberen;0,024611547;1;;9;-2,5;2,9;-5,5;-2,8;337;0,941063562;1,563764538;0,919881306;1,275236575;W;W;W;W;53;;1,72427587;
1267;32;voorband;0,098611332;1;;8;-3,7;-6;6;1,1;347;0,935539756;1,518372632;0,916426513;1,256900616;W;W;W;W;285;0,23;2,45484486;-0,638272164
1253;32;danskoord;0,211757453;1;;9;4,3;-1,3;-4,5;1,1;357;0,936321124;1,524604587;0,913165266;1,239971341;W;W;W;W;8;;0,903089987;
1265;32;adellijk;0,248287701;1;;8;-3,7;6,3;-2,6;0;315;0,941991553;1,571713997;0,920634921;1,279293699;W;W;W;W;3130;0,3;3,495544338;-0,522878745
1266;32;jachtbuit;0,256986888;1;;9;2,9;6,1;-5,4;-0,9;345;0,936221967;1,523810457;0,913043478;1,239345997;W;W;W;W;315;;2,498310554;
1274;32;stoppelhaar;0,269285975;1;;11;1,5;6,7;-6,5;-0,3;346;0,941335761;1,566086034;0,919075145;1,270919677;W;W;W;W;65;;1,812913357;
1263;32;gespook;0,308490518;1;;7;-5,7;2,7;-5,6;0,5;359;0,942858369;1,579230217;0,927576602;1,317698918;W;W;W;W;201;;2,303196057;
1260;32;watervlak;0,520695459;1;;9;3,5;-3;-2,9;-0,2;382;0,941661895;1,56887868;0,918848168;1,269708506;W;W;W;W;581;;2,764176132;
1261;32;afslijten;0,534530126;1;;9;4;3,1;-1,3;-4,2;322;0,935036912;1,51439307;0,906832298;1,208074432;W;W;W;W;242;0,05;2,383815366;-1,301029996
1249;32;verstoteling;0,612168615;1;;12;4,4;-2,3;-3,1;-0,6;331;0,93620803;1,523698918;0,912386707;1,235981994;W;W;W;W;217;0,09;2,336459734;-1,045757491
1269;32;bijwoordelijk;0,628868163;1;;13;1,7;3,8;-6,5;-0,8;344;0,939007948;1,546498991;0,912790698;1,238049588;W;W;W;W;206;;2,31386722;
1245;32;omranding;0,631032495;1;;9;-0,6;0,7;4,4;1,9;344;0,94240771;1,575311415;0,921511628;1,284040151;W;W;W;W;266;;2,424881637;
1262;32;afknagen;0,667232981;1;;8;3,5;5,6;2,9;-2,4;348;0,941660976;1,568870797;0,91954023;1,273407258;W;W;W;W;99;;1,995635195;
1277;32;verbitteren;0,69806021;1;;11;2,1;-4,6;1,7;-1;366;0,943298084;1,583077368;0,923497268;1,294898659;W;W;W;W;276;0,05;2,440909082;-1,301029996
1280;32;tegenin;0,719239621;1;;7;0,8;0,6;-4,3;-2,8;326;0,936574133;1,52663526;0,914110429;1,244841048;W;W;W;W;2250;0,85;3,352182518;-0,070581074
1254;32;pasgetrouwd;0,721616789;1;;11;-3,1;0,9;-0,9;-1,3;334;0,940632152;1,560102349;0,916167665;1,255543748;W;W;W;W;1210;0,39;3,08278537;-0,408935393
1250;32;diezelfde;0,785965731;1;;9;2,6;3,3;0,9;-0,7;342;0,943114869;1,58147154;0,923976608;1,297542929;W;W;W;W;23900;5,88;4,378397901;0,769377326
1248;32;aftreding;0,839344547;1;;9;1,1;-4;0,3;-3,5;340;0,942850904;1,579165106;0,923529412;1,295075697;W;W;W;W;204;;2,309630167;
1271;32;fluwelig;0,861735815;1;;8;-4,3;6,2;-6,5;1,3;330;0,943243136;1,582595333;0,915151515;1,250239364;W;W;W;W;425;;2,62838893;
1258;32;hondenren;0,913608991;1;;9;2,6;4,5;-4;-0,2;326;0,940531803;1,559253495;0,917177914;1,260852587;W;W;W;W;76;;1,880813592;
1310;33;onnoembaar;0,024581938;1;;10;6,5;2,7;0,4;3,3;349;0,930206783;1,477332862;0,905444126;1,201245046;W;W;W;W;432;;2,635483747;
1300;33;wrangheid;0,034201813;1;;9;2,5;2,4;-2,8;1,1;333;0,929366015;1,471085598;0,906906907;1,208443082;W;W;W;W;491;0,11;2,691081492;-0,958607315
1302;33;hoogteligging;0,063298425;1;;13;5,6;-1,3;-5,9;0,2;332;0,934122809;1,507219583;0,909638554;1,222055216;W;W;W;W;251;0,07;2,399673721;-1,15490196
1289;33;afdruksel;0,103632553;1;;9;2,1;3,7;-5,1;1,5;304;0,932899473;1,497739078;0,904605263;1,19714511;W;W;W;W;8;;0,903089987;
1285;33;buigpunt;0,227097275;1;;8;1,9;3,9;0,8;-2,3;328;0,930067095;1,476290923;0,905487805;1,201459079;W;W;W;W;43;;1,633468456;
1306;33;desintegratie;0,243692108;1;;13;5,2;5,7;-6,3;4;328;0,933310758;1,500911381;0,908536585;1,216536836;W;W;W;W;2560;0,11;3,408239965;-0,958607315
1311;33;avonduur;0,267437324;1;;8;-6,7;4,2;-2;4,5;351;0,929618947;1,472958949;0,908831909;1,218012104;W;W;W;W;483;;2,683947131;
1282;33;militarisme;0,284412939;1;;11;3,4;1,2;-4,7;0,9;341;0,933187484;1,499958968;0,906158358;1,204751831;W;W;W;W;1960;;3,292256071;
1308;33;afkapping;0,325675381;1;;9;2,7;-6,7;1,8;-1,4;322;0,927207216;1,455302382;0,906832298;1,208074432;W;W;W;W;140;;2,146128036;
1304;33;afvoering;0,363997164;1;;9;0,5;-1,7;6,7;-1,8;329;0,927735988;1,459134751;0,90881459;1,217925514;W;W;W;W;117;;2,068185862;
1288;33;inkomst;0,424696395;1;;7;2,9;-3,1;4,6;-2,4;344;0,932923664;1,497925252;0,912790698;1,238049588;W;W;W;W;1540;;3,187520721;
1291;33;glansloos;0,467716863;1;;9;5,8;-4,8;-4,9;1,9;328;0,931902318;1,490109812;0,905487805;1,201459079;W;W;W;W;360;0,02;2,556302501;-1,698970004
1319;33;daartegenover;0,515891993;1;;13;4,8;1,9;-6;-0,3;344;0,930278518;1,477868554;0,909883721;1,22328802;W;W;W;W;5280;0,14;3,722633923;-0,853871964
1312;33;opmeting;0,548448635;1;;8;6,9;-2,8;-4,8;-0,5;331;0,929474735;1,471890198;0,906344411;1,205667764;W;W;W;W;711;;2,851869601;
1303;33;sensorisch;0,63795355;1;;10;-4,5;0,5;-3;-6,3;363;0,92607658;1,447178842;0,900826446;1,178920705;W;W;W;W;442;0,14;2,645422269;-0,853871964
1307;33;jeukerig;0,698644767;1;;8;-3,2;6,6;-4,9;0,7;316;0,927544719;1,457746022;0,901898734;1,184052187;W;W;W;W;72;;1,857332496;
1283;33;overmand;0,7298331;1;;8;-1,3;2;-4,3;-1,9;347;0,934243322;1,508160881;0,913544669;1,241922576;W;W;W;W;4690;0,75;3,671172843;-0,124938737
1317;33;pyromanie;0,749316082;1;;9;5,3;5;-0,5;-1,1;337;0,932386825;1,493805932;0,908011869;1,213922165;W;W;W;W;119;0,07;2,075546961;-1,15490196
1320;33;stereotypering;0,841303245;1;;14;-0,6;4,7;5,8;-4,3;358;0,926674733;1,451464594;0,905027933;1,199208386;W;W;W;W;1600;;3,204119983;
1298;33;verdergaan;0,93861601;1;;10;5,7;-0,7;-5,7;1;324;0,93381909;1,504853211;0,913580247;1,242105795;W;W;W;W;2550;7,02;3,40654018;0,846337112
1322;34;gezagsvol;0,006403897;1;;9;3,8;5,7;-1,6;3,4;321;0,923169331;1,426717505;0,900311526;1,176467531;W;W;W;W;8;;0,903089987;
1325;34;collecteur;0,06861995;1;;10;0,6;3,4;-1,9;0,6;329;0,913815307;1,364629949;0,887537994;1,117740567;W;W;W;W;563;;2,750508395;
1339;34;volbouwen;0,189300371;1;;9;-4,8;-3,2;-3,3;4,4;325;0,924863893;1,438570626;0,898461538;1,167711697;W;W;W;W;459;0,02;2,661812686;-1,698970004
1344;34;ineengedrongen;0,214146897;1;;14;-0,7;5,9;-6,1;2,3;334;0,914499576;1,368994969;0,889221557;1,125259605;W;W;W;W;196;;2,292256071;
1350;34;flatteren;0,262161368;1;;9;3.1;5.1;-3.5;-1.1;320;0,921220233;1,413327218;0,896875;1,160273427;W;W;W;W;310;0,16;2,491361694;-0,795880017
1335;34;martelarij;0,327576285;1;;10;4,4;0,9;1,8;-2,8;367;0,920581952;1,408996861;0,896457766;1,158327911;W;W;W;W;7;;0,84509804;
1342;34;ingeroest;0,366475961;1;;9;0,5;-6;-7,1;-4;332;0,924405996;1,435347816;0,90060241;1,177852482;W;W;W;W;38;;1,579783597;
1347;34;halsader;0,371994305;1;;8;-4,8;6,3;2,3;1,7;358;0,921094591;1,412472719;0,893854749;1,14628807;W;W;W;W;60;0,16;1,77815125;-0,795880017
1329;34;symbolist;0,417157982;1;;9;-0,3;-4,8;1,2;-2,4;325;0,917567493;1,388893906;0,892307692;1,139210458;W;W;W;W;2130;;3,328379603;
1327;34;nawinter;0,51193025;1;;8;1,2;-1,4;4,7;-0,4;347;0,913597702;1,363247267;0,887608069;1,118052273;W;W;W;W;108;;2,033423755;
1328;34;onderbenut;0,588863332;1;;10;3,8;-0,7;5,1;-2,2;328;0,915258247;1,373865294;0,890243902;1,129856763;W;W;W;W;317;;2,501059262;
1330;34;pronker;0,647125197;1;;7;2,9;-0,1;-3,6;-0,3;336;0,920127037;1,405926587;0,892857143;1,141717586;W;W;W;W;1050;;3,021189299;
1340;34;verreikend;0,659013397;1;;10;1,9;-3,5;4;0,3;347;0,918017212;1,391857424;0,893371758;1,144072286;W;W;W;W;278;;2,444044796;
1349;34;reglement;0,705384823;1;;9;7,1;-0,1;-3,2;-1,8;374;0,924112781;1,433291889;0,909090909;1,219308107;W;W;W;W;9600;1,3;3,982271233;0,113943352
1337;34;trotsheid;0,753351513;1;;9;1,3;-1,6;5,9;-1,8;320;0,915983549;1,378552076;0,896875;1,160273427;W;W;W;W;272;;2,434568904;
1355;34;scepticisme;0,758186278;1;;11;5,1;-4,6;-4;2,4;358;0,923013522;1,425637674;0,899441341;1,172337821;W;W;W;W;2360;0,18;3,372912003;-0,744727495
1360;34;kluisteren;0,791763309;1;;10;-0,5;7,1;0;3,5;321;0,917879586;1,390949213;0,890965732;1,133117034;W;W;W;W;1200;0,05;3,079181246;-1,301029996
1354;34;noodcel;0,846233099;1;;7;2,1;1,4;1,7;-4,5;303;0,923182648;1,426809873;0,900990099;1,179701865;W;W;W;W;0;;0;
1346;34;sisklank;0,887673903;1;;8;4,6;6,2;-3,3;-0,9;348;0,922881489;1,42472392;0,896551724;1,158765646;W;W;W;W;89;;1,949390007;
1348;34;hiertussen;0,933771878;1;;10;2,1;6,2;-3,2;-0,8;329;0,914918144;1,371677963;0,890577508;1,131362055;W;W;W;W;1330;0,16;3,123851641;-0,795880017
1382;35;convergeren;0,00774297;1;;11;4,8;5;0,4;7,2;370;0,906483769;1,319408859;0,883783784;1,101197267;W;W;W;W;923;;2,965201701;
1376;35;aanstotelijk;0,108287372;1;;12;3,9;-2,1;-2,7;5,3;312;0,910002533;1,340770634;0,884615385;1,104835744;W;W;W;W;220;;2,342422681;
1384;35;introversie;0,197559231;1;;11;6,7;5,3;0,2;0,7;383;0,913501126;1,362634446;0,88772846;1,118588043;W;W;W;W;702;;2,846337112;
1391;35;uitpeuteren;0,24367546;1;;11;3,7;5,8;-2,6;3,3;347;0,904457788;1,307377829;0,876080692;1,068163678;W;W;W;W;42;;1,62324929;
1398;35;makheid;0,322550424;1;;7;-0,9;6,1;-0,6;2,4;339;0,909162614;1,335616137;0,879056047;1,080783319;W;W;W;W;66;;1,819543936;
1386;35;vanglijn;0,383509224;1;;8;6,2;6,1;-6,8;0,9;346;0,900671365;1,285386462;0,869942197;1,042651287;W;W;W;W;77;;1,886490725;
1362;35;inzetting;0,481787284;1;;9;0,5;-5,5;-1,4;-2,4;347;0,913506771;1,362670249;0,890489914;1,130966565;W;W;W;W;391;;2,592176757;
1378;35;omhelsd;0,537135646;1;;7;2,2;3,8;-5,3;-0,3;335;0,904037285;1,304904321;0,87761194;1,074636925;W;W;W;W;2440;0,5;3,387389826;-0,301029996
1389;35;stoeierij;0,55770423;1;;9;-7,5;-1,1;-5,3;-4,3;327;0,906119613;1,317232287;0,877675841;1,07490804;W;W;W;W;3;;0,477121255;
1399;35;daarvandaan;0,593200043;1;;11;-1,3;7;-3;2,3;333;0,908390149;1,330906729;0,876876877;1,071523892;W;W;W;W;2900;2,1;3,462397998;0,322219295
1387;35;langzaamaan;0,619495203;1;;11;2,7;7,6;-4,4;-3,1;352;0,905214117;1,311846992;0,877840909;1,075608749;W;W;W;W;3370;1,07;3,527629901;0,029383778
1371;35;liefelijk;0,636298988;1;;9;-1,5;-4,2;-4,8;-2,6;358;0,912710904;1,357639219;0,891061453;1,133550277;W;W;W;W;1550;0,18;3,190331698;-0,744727495
1379;35;zeegolf;0,645997124;1;;7;2,3;-0,4;-6,1;-0,6;317;0,911028678;1,347116722;0,886435331;1,112849969;W;W;W;W;180;;2,255272505;
1393;35;binnenhuis;0,650125788;1;;10;-2,9;-3,4;5,7;-1,3;355;0,902117882;1,293713978;0,881690141;1,092100949;W;W;W;W;3180;0,14;3,50242712;-0,853871964
1375;35;tembaar;0,685673982;1;;7;-0,2;3,3;-3,1;1,1;404;0,907992106;1,328491504;0,883663366;1,100671616;W;W;W;W;6;;0,77815125;
1392;35;gerook;0,729063445;1;;6;-4,1;4;5,4;-0,1;320;0,902162334;1,293971308;0,878125;1,076815946;W;W;W;W;109;0,07;2,037426498;-1,15490196
1394;35;plooisel;0,78352037;1;;8;2,3;3,6;-3,4;-5,7;346;0,900285143;1,283178024;0,875722543;1,066656078;W;W;W;W;7;;0,84509804;
1390;35;vraagzin;0,834859354;1;;8;7,5;-6,9;5,4;-2,3;354;0,902366982;1,295157115;0,875706215;1,066587401;W;W;W;W;368;;2,565847819;
1368;35;bejagen;0,934321225;1;;7;-4,1;4,4;-1,9;-3,7;342;0,907464458;1,325301767;0,877192982;1,072861342;W;W;W;W;371;0,07;2,56937391;-1,15490196
1370;35;kwadrateren;0,939587468;1;;11;-0,9;-1,5;-2;2,5;324;0,90758276;1,326015753;0,885802469;1,110055042;W;W;W;W;103;;2,012837225;
1432;36;verdrogen;0,0351217;1;;9;-7,8;-1,2;-5,5;4,2;354;0,899259812;1,277345274;0,870056497;1,043120137;W;W;W;W;737;0,02;2,867467488;-1,698970004
1404;36;majoriteit;0,071359887;1;;10;4,9;0,8;-2,4;3,2;341;0,899153145;1,276740977;0,870967742;1,046866205;W;W;W;W;54;;1,73239376;
1411;36;oliegas;0,09774537;1;;7;-0,7;2,1;3,2;-0,3;332;0,894354407;1,250022889;0,86746988;1,03256561;W;W;W;W;5;;0,698970004;
1418;36;doelnet;0,118979456;1;;7;2,8;-2,9;-5,1;5,2;331;0,892172481;1,23816459;0,867069486;1,030942093;W;W;W;W;1;;0;
1435;36;verstrakken;0,154105632;1;;11;7,1;0,8;-7,6;-6,3;358;0,892575096;1,24033961;0,863128492;1,015104817;W;W;W;W;584;;2,766412847;
1422;36;kladderig;0,164663651;1;;9;-6,1;5;-2,6;7;352;0,89126692;1,233293827;0,863636364;1,017131433;W;W;W;W;4;;0,602059991;
1421;36;epidemiologie;0,17877597;1;;13;0,9;3,3;-4;0,8;337;0,891298813;1,233464877;0,866468843;1,028511681;W;W;W;W;1950;0,11;3,290034611;-0,958607315
1439;36;propeller;0,207738759;1;;9;5,7;2;-8,4;2,8;347;0,889941466;1,226216889;0,864553314;1,020801058;W;W;W;W;898;0,91;2,953276337;-0,040958608
1433;36;uitdoving;0,224482301;1;;9;7,8;6;-5,4;-0,1;328;0,893766571;1,246810861;0,868902439;1,038396785;W;W;W;W;285;;2,45484486;
1406;36;baatzucht;0,278627829;1;;9;-0,9;1,7;-0,5;1,2;342;0,898451937;1,272779981;0,865497076;1,024592393;W;W;W;W;281;;2,44870632;
1403;36;doodsvonnis;0,346050928;1;;11;4,1;-4,1;2;-1,6;318;0,895340937;1,255442622;0,871069182;1,04728413;W;W;W;W;759;0,62;2,880241776;-0,207608311
1431;36;voorfilm;0,539096274;1;;8;-1,4;6,7;-7,6;4,6;345;0,894600586;1,25137189;0,863768116;1,017657861;W;W;W;W;321;0,05;2,506505032;-1,301029996
1436;36;bladerig;0,591391656;1;;8;3,6;1,6;5,8;3,6;352;0,897327932;1,266472034;0,872159091;1,051786036;W;W;W;W;4;;0,602059991;
1425;36;aanvulsel;0,621165769;1;;9;2,7;-3,2;-7,1;-1,7;364;0,89214894;1,238037596;0,868131868;1,035255833;W;W;W;W;3;;0,477121255;
1428;36;smaden;0,63748541;1;;6;-0,8;6,4;1,9;5,5;379;0,896916152;1,264173681;0,868073879;1,035019873;W;W;W;W;358;;2,553883027;
1438;36;onromantisch;0,696953501;1;;12;0,7;0,6;-8,4;-2,5;360;0,894547355;1,251080003;0,869444444;1,040612224;W;W;W;W;321;0,25;2,506505032;-0,602059991
1434;36;hakkelig;0,712814626;1;;8;-7,8;4,6;-3,4;-8,1;354;0,898448185;1,27275884;0,872881356;1,054781158;W;W;W;W;159;;2,201397124;
1429;36;anatomist;0,793326908;1;;9;3,2;-7,1;-0,8;6,2;318;0,892591665;1,240429244;0,867924528;1,034412429;W;W;W;W;435;;2,638489257;
1413;36;aanstuwen;0,853858209;1;;9;5,2;-3,1;0,1;1,8;341;0,895199109;1,254661182;0,870967742;1,046866205;W;W;W;W;6;;0,77815125;
1419;36;volmaking;0,984722285;1;;9;0,7;-5,5;1,7;4,4;373;0,896489504;1,261799361;0,871313673;1,048292158;W;W;W;W;834;;2,921166051;
1469;37;uitlegger;0,031348865;1;;9;-2,2;-3,2;-7;-3;357;0,877467843;1,162421452;0,851540616;0,969947164;W;W;W;W;957;;2,980911938;
1459;37;wikkeling;0,049595236;1;;9;-0,2;0,3;-2,2;4,3;313;0,876073396;1,155579471;0,843450479;0,939558466;W;W;W;W;1490;;3,173186268;
1449;37;veldrat;0,110613051;1;;7;1,9;-4,7;-2,7;-0,7;337;0,880196976;1,175972042;0,854599407;0,981672682;W;W;W;W;6;;0,77815125;
1451;37;bidder;0,156190553;1;;6;-4,4;-2,6;1;-0,1;334;0,876669764;1,158498969;0,850299401;0,965226977;W;W;W;W;1090;0,05;3,037426498;-1,301029996
1462;37;tenietgaan;0,219617657;1;;10;2,7;5,2;0,6;-6,3;355;0,879138833;1,170692669;0,853521127;0,977523885;W;W;W;W;684;;2,835056102;
1444;37;gescherm;0,363195059;1;;8;-2;3,4;-2,9;1,6;327;0,878620741;1,168119618;0,856269113;0,988130613;W;W;W;W;64;;1,806179974;
1452;37;boekrol;0,37771729;1;;7;3,4;-1,3;-2;-3,9;294;0,875165751;1,151154941;0,846938776;0,95255354;W;W;W;W;1250;0,23;3,096910013;-0,638272164
1445;37;cilindrisch;0,394558135;1;;11;-1,2;0,4;-2;2,3;342;0,870577946;1,129127366;0,842105263;0,934589291;W;W;W;W;520;0,05;2,716003344;-1,301029996
1448;37;veldnaam;0,495505929;1;;8;4,5;0,5;-3,9;3,5;315;0,875401707;1,152302997;0,850793651;0,967103965;W;W;W;W;251;;2,399673721;
1456;37;afsteek;0,511637441;1;;7;-2,7;-0,3;0,9;1,1;366;0,869872844;1,12579025;0,841530055;0,932471524;W;W;W;W;61;0,02;1,785329835;-1,698970004
1443;37;halftij;0,553752095;1;;7;-1,5;2,8;-3,5;-1,8;338;0,871082051;1,131520933;0,837278107;0,916944741;W;W;W;W;6;;0,77815125;
1463;37;insluizen;0,690678989;1;;9;-4,7;1,4;-1,8;-1,9;367;0,875574775;1,153146032;0,844686649;0,944145369;W;W;W;W;2;;0,301029996;
1450;37;ertussenin;0,716388317;1;;10;-0,4;3,3;-1,1;-2,9;345;0,869735817;1,125143182;0,849275362;0,961348814;W;W;W;W;1970;0,43;3,294466226;-0,366531544
1470;37;dialectiek;0,755674319;1;;10;1,2;-0,1;-5,8;1,9;329;0,87291202;1,140264891;0,844984802;0,945254669;W;W;W;W;3040;0,11;3,482873584;-0,958607315
1441;37;linkerrij;0,842109469;1;;9;0,8;-0,5;-0,5;-1,1;378;0,880570197;1,17784199;0,854497354;0,981279303;W;W;W;W;46;;1,662757832;
1475;37;standaardisatie;0,861569848;1;;15;-5;5,4;4,8;4,1;376;0,880462134;1,177300136;0,853723404;0,978300886;W;W;W;W;2010;;3,303196057;
1454;37;wegpraten;0,881756478;1;;9;2,4;-3,8;0;-0,7;356;0,87463732;1,148589326;0,845505618;0,94719519;W;W;W;W;103;;2,012837225;
1471;37;klaaghuis;0,895822246;1;;9;0;2,7;5,9;1,6;333;0,870370966;1,128146466;0,846846847;0,952209013;W;W;W;W;2;;0,301029996;
1472;37;schraalte;0,936112832;1;;9;0,1;4,5;-6;-3;343;0,883007493;1,190156178;0,854227405;0,980239461;W;W;W;W;94;;1,973127854;
1460;37;xenograaf;0,958241757;1;;9;3,5;1,8;-3,5;-1,3;307;0,883234885;1,191314278;0,853420195;0,977136401;W;W;W;W;2;;0,301029996;
1482;38;blijgeestig;0,018741635;1;;11;2,3;-3;4,8;4;342;0,859821156;1,079516174;0,830409357;0,892318535;W;W;W;W;10;;1;
1516;38;floepen;0,079950357;1;;7;3,6;6,1;6,1;1,2;350;0,857379075;1,068617966;0,831428571;0,895938305;W;W;W;W;385;;2,58546073;
1520;38;roesmiddel;0,13645038;1;;10;3,4;7;-2,2;4,7;340;0,850213349;1,037348862;0,820588235;0,85801831;W;W;W;W;284;;2,45331834;
1501;38;onberecht;0,181097976;1;;9;1,8;-2,1;1,5;-0,6;332;0,850679761;1,039353252;0,825301205;0,874349939;W;W;W;W;3;;0,477121255;
1508;38;stamtijd;0,242369529;1;;8;3,2;-1;5,5;-5;337;0,862480641;1,09153232;0,836795252;0,915195473;W;W;W;W;2;;0,301029996;
1506;38;harigheid;0,357779227;1;;9;-1,4;2,7;-2,9;-7;336;0,858716257;1,074569563;0,830357143;0,892133411;W;W;W;W;186;;2,269512944;
1499;38;zwemluier;0,363328066;1;;9;-0,7;0,7;4,6;-4,4;372;0,85328952;1,050646533;0,827956989;0,883656405;W;W;W;W;7;;0,84509804;
1503;38;graviteit;0,369547957;1;;9;2,8;6,1;0,3;6,6;358;0,84853555;1,03017279;0,82122905;0,860225402;W;W;W;W;66;;1,819543936;
1511;38;polijster;0,379393818;1;;9;2,3;-1,4;-6,4;1,4;318;0,850973765;1,04061887;0,823899371;0,869468016;W;W;W;W;124;;2,093421685;
1488;38;antagonistisch;0,413577538;1;;14;3,6;4,8;-2,5;-0,4;377;0,865720218;1,106385814;0,838196286;0,920278855;W;W;W;W;311;;2,492760389;
1504;38;nesteling;0,504323164;1;;9;-2,3;0;2,6;-5,7;329;0,857028742;1,067064931;0,835866261;0,91183781;W;W;W;W;535;;2,728353782;
1502;38;treinziek;0,571293967;1;;9;5,5;0,2;4,3;-0,1;346;0,858484497;1,073535306;0,838150289;0,920111585;W;W;W;W;0;;0;
1490;38;admissie;0,640558796;1;;8;3,7;2,6;4,6;3,3;328;0,868090549;1,117410373;0,841463415;0,932226444;W;W;W;W;544;;2,7355989;
1485;38;smijter;0,734423138;1;;7;4,1;-0,4;-1,6;1,3;321;0,852111564;1,045532621;0,828660436;0,886134282;W;W;W;W;556;;2,745074792;
1514;38;rumoeren;0,782329789;1;;8;-4,9;-5,8;-4,2;0,6;355;0,854899501;1,057680787;0,828169014;0,884402687;W;W;W;W;119;;2,075546961;
1483;38;drijflaag;0,808597599;1;;9;-1,3;3;-3;-1,8;358;0,867779874;1,115957676;0,837988827;0,91952463;W;W;W;W;4;;0,602059991;
1484;38;vraagpunt;0,886056017;1;;9;-4,8;-2,3;-4,2;-5,7;323;0,868040845;1,117177801;0,839009288;0,923239606;W;W;W;W;395;;2,596597096;
1495;38;lofprijzend;0,902840451;1;;11;3,2;2;-1,7;0,8;337;0,856087458;1,062904894;0,824925816;0,873040598;W;W;W;W;37;;1,568201724;
1486;38;ijswinter;0,958872459;1;;9;3,9;-1,7;-0,2;-0,3;355;0,861497688;1,087072831;0,833802817;0,904416395;W;W;W;W;2;;0,301029996;
1510;38;bevanging;0,966191732;1;;9;4;4;6,7;1,3;339;0,852954169;1,049187864;0,828908555;0,887009573;W;W;W;W;5;;0,698970004;
1528;39;oervogel;0,012636914;1;;8;-0,8;4,7;-4,1;0,8;312;0,833077798;0,966399321;0,798076923;0,782954475;W;W;W;W;103;;2,012837225;
1560;39;collectivistisch;0,031736193;1;;16;6,1;1,5;-5,4;-0,7;292;0,840593924;0,996901853;0,804794521;0,804877435;W;W;W;W;380;;2,579783597;
1540;39;verjaging;0,067575392;1;;9;1,9;4,1;-2,1;-2;330;0,841526739;1,000752409;0,809090909;0,819103662;W;W;W;W;239;;2,378397901;
1542;39;lengtecirkel;0,104005521;1;;12;-5;4,8;-2,1;-7,3;321;0,835758291;0,977173191;0,809968847;0,822031112;W;W;W;W;3;;0,477121255;
1558;39;zeiker;0,139183282;1;;6;6,4;3,6;-2,5;1,2;340;0,828899259;0,949824407;0,802941176;0,798790733;W;W;W;W;134;0,07;2,127104798;-1,15490196
1550;39;verwijven;0,153117619;1;;9;-5,7;-0,7;4,9;-1,8;354;0,846763199;1,022649489;0,822033898;0,863003408;W;W;W;W;4;;0,602059991;
1532;39;montering;0,172810438;1;;9;-2;-4,5;-4,9;-3,3;331;0,847090694;1,024035279;0,824773414;0,872509453;W;W;W;W;193;;2,285557309;
